,Price1,Date_time,Open,Prev_close,Day_high,Day_low,Change1
1,"1,248.00","Nov 16,2021 01:15 PM","1,245.45","1,245.45","1,261.05","1,228.65",2.550.20
1,"1,247.85","Nov 16,2021 01:16 PM","1,245.45","1,245.45","1,261.05","1,228.65",2.400.19
1,"1,248.00","Nov 16,2021 01:17 PM","1,245.45","1,245.45","1,261.05","1,228.65",2.550.20
1,"1,247.55","Nov 16,2021 01:18 PM","1,245.45","1,245.45","1,261.05","1,228.65",2.100.17
1,"1,248.25","Nov 16,2021 01:19 PM","1,245.45","1,245.45","1,261.05","1,228.65",2.800.22
1,"1,248.35","Nov 16,2021 01:20 PM","1,245.45","1,245.45","1,261.05","1,228.65",2.900.23
1,"1,248.55","Nov 16,2021 01:21 PM","1,245.45","1,245.45","1,261.05","1,228.65",3.100.25
1,"1,245.35","Nov 16,2021 01:22 PM","1,245.45","1,245.45","1,261.05","1,228.65",-0.1
1,"1,245.30","Nov 16,2021 01:24 PM","1,245.45","1,245.45","1,261.05","1,228.65",-0.15
1,"1,245.70","Nov 16,2021 01:25 PM","1,245.45","1,245.45","1,261.05","1,228.65",0.250.02
1,"1,245.20","Nov 16,2021 01:26 PM","1,245.45","1,245.45","1,261.05","1,228.65",-0.25
1,"1,245.40","Nov 16,2021 01:27 PM","1,245.45","1,245.45","1,261.05","1,228.65",-0.05
1,"1,244.00","Nov 16,2021 01:28 PM","1,245.45","1,245.45","1,261.05","1,228.65",-1.45
1,"1,243.95","Nov 16,2021 01:29 PM","1,245.45","1,245.45","1,261.05","1,228.65",-1.5
1,"1,244.50","Nov 16,2021 01:30 PM","1,245.45","1,245.45","1,261.05","1,228.65",-0.95
1,"1,244.35","Nov 16,2021 01:31 PM","1,245.45","1,245.45","1,261.05","1,228.65",-1.1
1,"1,244.45","Nov 16,2021 01:32 PM","1,245.45","1,245.45","1,261.05","1,228.65",-1
1,"1,244.25","Nov 16,2021 01:33 PM","1,245.45","1,245.45","1,261.05","1,228.65",-1.2
1,"1,244.45","Nov 16,2021 01:34 PM","1,245.45","1,245.45","1,261.05","1,228.65",-1
1,"1,244.40","Nov 16,2021 01:35 PM","1,245.45","1,245.45","1,261.05","1,228.65",-1.05
1,"1,244.00","Nov 16,2021 01:36 PM","1,245.45","1,245.45","1,261.05","1,228.65",-1.45
1,"1,244.20","Nov 16,2021 01:37 PM","1,245.45","1,245.45","1,261.05","1,228.65",-1.25
1,"1,243.80","Nov 16,2021 01:38 PM","1,245.45","1,245.45","1,261.05","1,228.65",-1.65
1,"1,244.00","Nov 16,2021 01:39 PM","1,245.45","1,245.45","1,261.05","1,228.65",-1.45
1,"1,244.15","Nov 16,2021 01:40 PM","1,245.45","1,245.45","1,261.05","1,228.65",-1.3
1,"1,244.30","Nov 16,2021 01:41 PM","1,245.45","1,245.45","1,261.05","1,228.65",-1.15
1,"1,243.60","Nov 16,2021 01:42 PM","1,245.45","1,245.45","1,261.05","1,228.65",-1.85
1,"1,243.35","Nov 16,2021 01:43 PM","1,245.45","1,245.45","1,261.05","1,228.65",-2.1
1,"1,244.95","Nov 16,2021 01:44 PM","1,245.45","1,245.45","1,261.05","1,228.65",-0.5
1,"1,244.00","Nov 16,2021 01:45 PM","1,245.45","1,245.45","1,261.05","1,228.65",-1.45
1,"1,243.35","Nov 16,2021 01:46 PM","1,245.45","1,245.45","1,261.05","1,228.65",-2.1
1,"1,242.75","Nov 16,2021 01:47 PM","1,245.45","1,245.45","1,261.05","1,228.65",-2.7
1,"1,242.50","Nov 16,2021 01:48 PM","1,245.45","1,245.45","1,261.05","1,228.65",-2.95
1,"1,242.70","Nov 16,2021 01:49 PM","1,245.45","1,245.45","1,261.05","1,228.65",-2.75
1,"1,242.90","Nov 16,2021 01:50 PM","1,245.45","1,245.45","1,261.05","1,228.65",-2.55
1,"1,241.80","Nov 16,2021 01:51 PM","1,245.45","1,245.45","1,261.05","1,228.65",-3.65
1,"1,241.80","Nov 16,2021 01:52 PM","1,245.45","1,245.45","1,261.05","1,228.65",-3.65
1,"1,241.60","Nov 16,2021 01:53 PM","1,245.45","1,245.45","1,261.05","1,228.65",-3.85
1,"1,241.55","Nov 16,2021 01:54 PM","1,245.45","1,245.45","1,261.05","1,228.65",-3.9
1,"1,241.65","Nov 16,2021 01:55 PM","1,245.45","1,245.45","1,261.05","1,228.65",-3.8
1,"1,242.05","Nov 16,2021 01:56 PM","1,245.45","1,245.45","1,261.05","1,228.65",-3.4
1,"1,242.45","Nov 16,2021 01:57 PM","1,245.45","1,245.45","1,261.05","1,228.65",-3
1,"1,242.65","Nov 16,2021 01:58 PM","1,245.45","1,245.45","1,261.05","1,228.65",-2.8
1,"1,241.95","Nov 16,2021 01:59 PM","1,245.45","1,245.45","1,261.05","1,228.65",-3.5
1,"1,243.65","Nov 16,2021 02:00 PM","1,245.45","1,245.45","1,261.05","1,228.65",-1.8
1,"1,243.05","Nov 16,2021 02:01 PM","1,245.45","1,245.45","1,261.05","1,228.65",-2.4
1,"1,242.45","Nov 16,2021 02:02 PM","1,245.45","1,245.45","1,261.05","1,228.65",-3
1,"1,242.30","Nov 16,2021 02:03 PM","1,245.45","1,245.45","1,261.05","1,228.65",-3.15
1,"1,242.40","Nov 16,2021 02:04 PM","1,245.45","1,245.45","1,261.05","1,228.65",-3.05
1,"1,242.30","Nov 16,2021 02:05 PM","1,245.45","1,245.45","1,261.05","1,228.65",-3.15
1,"1,239.15","Nov 16,2021 02:06 PM","1,245.45","1,245.45","1,261.05","1,228.65",-6.3
1,"1,239.25","Nov 16,2021 02:07 PM","1,245.45","1,245.45","1,261.05","1,228.65",-6.2
1,"1,239.45","Nov 16,2021 02:08 PM","1,245.45","1,245.45","1,261.05","1,228.65",-6
1,"1,240.20","Nov 16,2021 02:09 PM","1,245.45","1,245.45","1,261.05","1,228.65",-5.25
1,"1,239.25","Nov 16,2021 02:10 PM","1,245.45","1,245.45","1,261.05","1,228.65",-6.2
1,"1,239.00","Nov 16,2021 02:11 PM","1,245.45","1,245.45","1,261.05","1,228.65",-6.45
1,"1,239.40","Nov 16,2021 02:12 PM","1,245.45","1,245.45","1,261.05","1,228.65",-6.05
1,"1,239.55","Nov 16,2021 02:13 PM","1,245.45","1,245.45","1,261.05","1,228.65",-5.9
1,"1,239.70","Nov 16,2021 02:14 PM","1,245.45","1,245.45","1,261.05","1,228.65",-5.75
1,"1,238.20","Nov 16,2021 02:15 PM","1,245.45","1,245.45","1,261.05","1,228.65",-7.25
1,"1,238.80","Nov 16,2021 02:16 PM","1,245.45","1,245.45","1,261.05","1,228.65",-6.65
1,"1,238.95","Nov 16,2021 02:17 PM","1,245.45","1,245.45","1,261.05","1,228.65",-6.5
1,"1,238.25","Nov 16,2021 02:18 PM","1,245.45","1,245.45","1,261.05","1,228.65",-7.2
1,"1,238.30","Nov 16,2021 02:19 PM","1,245.45","1,245.45","1,261.05","1,228.65",-7.15
1,"1,238.00","Nov 16,2021 02:20 PM","1,245.45","1,245.45","1,261.05","1,228.65",-7.45
1,"1,237.10","Nov 16,2021 02:21 PM","1,245.45","1,245.45","1,261.05","1,228.65",-8.35
1,"1,236.95","Nov 16,2021 02:23 PM","1,245.45","1,245.45","1,261.05","1,228.65",-8.5
1,"1,236.40","Nov 16,2021 02:24 PM","1,245.45","1,245.45","1,261.05","1,228.65",-9.05
1,"1,234.70","Nov 16,2021 02:25 PM","1,245.45","1,245.45","1,261.05","1,228.65",-10.75
1,"1,235.75","Nov 16,2021 02:26 PM","1,245.45","1,245.45","1,261.05","1,228.65",-9.7
1,"1,234.50","Nov 16,2021 02:27 PM","1,245.45","1,245.45","1,261.05","1,228.65",-10.95
1,"1,235.20","Nov 16,2021 02:28 PM","1,245.45","1,245.45","1,261.05","1,228.65",-10.25
1,"1,234.70","Nov 16,2021 02:29 PM","1,245.45","1,245.45","1,261.05","1,228.65",-10.75
1,"1,230.75","Nov 16,2021 02:30 PM","1,245.45","1,245.45","1,261.05","1,228.65",-14.7
1,"1,232.80","Nov 16,2021 02:31 PM","1,245.45","1,245.45","1,261.05","1,228.65",-12.65
1,"1,233.80","Nov 16,2021 02:32 PM","1,245.45","1,245.45","1,261.05","1,228.65",-11.65
1,"1,234.70","Nov 16,2021 02:33 PM","1,245.45","1,245.45","1,261.05","1,228.65",-10.75
1,"1,234.95","Nov 16,2021 02:34 PM","1,245.45","1,245.45","1,261.05","1,228.65",-10.5
1,"1,235.40","Nov 16,2021 02:35 PM","1,245.45","1,245.45","1,261.05","1,228.65",-10.05
1,"1,237.50","Nov 16,2021 02:36 PM","1,245.45","1,245.45","1,261.05","1,228.65",-7.95
1,"1,237.15","Nov 16,2021 02:37 PM","1,245.45","1,245.45","1,261.05","1,228.65",-8.3
1,"1,235.30","Nov 16,2021 02:38 PM","1,245.45","1,245.45","1,261.05","1,228.65",-10.15
1,"1,234.45","Nov 16,2021 02:39 PM","1,245.45","1,245.45","1,261.05","1,228.65",-11
1,"1,234.45","Nov 16,2021 02:40 PM","1,245.45","1,245.45","1,261.05","1,228.65",-11
1,"1,234.00","Nov 16,2021 02:41 PM","1,245.45","1,245.45","1,261.05","1,228.65",-11.45
1,"1,233.70","Nov 16,2021 02:42 PM","1,245.45","1,245.45","1,261.05","1,228.65",-11.75
1,"1,233.50","Nov 16,2021 02:43 PM","1,245.45","1,245.45","1,261.05","1,228.65",-11.95
1,"1,233.05","Nov 16,2021 02:44 PM","1,245.45","1,245.45","1,261.05","1,228.65",-12.4
1,"1,233.20","Nov 16,2021 02:45 PM","1,245.45","1,245.45","1,261.05","1,228.65",-12.25
1,"1,234.20","Nov 16,2021 02:46 PM","1,245.45","1,245.45","1,261.05","1,228.65",-11.25
1,"1,233.50","Nov 16,2021 02:47 PM","1,245.45","1,245.45","1,261.05","1,228.65",-11.95
1,"1,231.80","Nov 16,2021 02:48 PM","1,245.45","1,245.45","1,261.05","1,228.65",-13.65
1,"1,231.00","Nov 16,2021 02:49 PM","1,245.45","1,245.45","1,261.05","1,228.65",-14.45
1,"1,230.25","Nov 16,2021 02:50 PM","1,245.45","1,245.45","1,261.05","1,228.65",-15.2
1,"1,231.00","Nov 16,2021 02:51 PM","1,245.45","1,245.45","1,261.05","1,228.65",-14.45
1,"1,231.20","Nov 16,2021 02:52 PM","1,245.45","1,245.45","1,261.05","1,228.65",-14.25
1,"1,232.80","Nov 16,2021 02:53 PM","1,245.45","1,245.45","1,261.05","1,228.65",-12.65
1,"1,234.00","Nov 16,2021 02:54 PM","1,245.45","1,245.45","1,261.05","1,228.65",-11.45
1,"1,233.65","Nov 16,2021 02:55 PM","1,245.45","1,245.45","1,261.05","1,228.65",-11.8
1,"1,234.60","Nov 16,2021 02:56 PM","1,245.45","1,245.45","1,261.05","1,228.65",-10.85
1,"1,236.70","Nov 16,2021 02:57 PM","1,245.45","1,245.45","1,261.05","1,228.65",-8.75
1,"1,235.10","Nov 16,2021 02:58 PM","1,245.45","1,245.45","1,261.05","1,228.65",-10.35
1,"1,234.20","Nov 16,2021 02:59 PM","1,245.45","1,245.45","1,261.05","1,228.65",-11.25
1,"1,236.45","Nov 16,2021 03:00 PM","1,245.45","1,245.45","1,261.05","1,228.65",-9
1,"1,233.95","Nov 16,2021 03:01 PM","1,245.45","1,245.45","1,261.05","1,228.65",-11.5
1,"1,233.45","Nov 16,2021 03:02 PM","1,245.45","1,245.45","1,261.05","1,228.65",-12
1,"1,232.40","Nov 16,2021 03:03 PM","1,245.45","1,245.45","1,261.05","1,228.65",-13.05
1,"1,231.20","Nov 16,2021 03:04 PM","1,245.45","1,245.45","1,261.05","1,228.65",-14.25
1,"1,231.45","Nov 16,2021 03:05 PM","1,245.45","1,245.45","1,261.05","1,228.65",-14
1,"1,231.85","Nov 16,2021 03:06 PM","1,245.45","1,245.45","1,261.05","1,228.65",-13.6
1,"1,232.05","Nov 16,2021 03:07 PM","1,245.45","1,245.45","1,261.05","1,228.65",-13.4
1,"1,231.70","Nov 16,2021 03:08 PM","1,245.45","1,245.45","1,261.05","1,228.65",-13.75
1,"1,231.70","Nov 16,2021 03:09 PM","1,245.45","1,245.45","1,261.05","1,228.65",-13.75
1,"1,230.50","Nov 16,2021 03:10 PM","1,245.45","1,245.45","1,261.05","1,228.65",-14.95
1,"1,230.15","Nov 16,2021 03:11 PM","1,245.45","1,245.45","1,261.05","1,228.65",-15.3
1,"1,228.20","Nov 16,2021 03:12 PM","1,245.45","1,245.45","1,261.05","1,227.30",-17.25
1,"1,227.50","Nov 16,2021 03:13 PM","1,245.45","1,245.45","1,261.05","1,227.00",-17.95
1,"1,228.40","Nov 16,2021 03:14 PM","1,245.45","1,245.45","1,261.05","1,227.00",-17.05
1,"1,228.60","Nov 16,2021 03:15 PM","1,245.45","1,245.45","1,261.05","1,227.00",-16.85
1,"1,228.45","Nov 16,2021 03:16 PM","1,245.45","1,245.45","1,261.05","1,227.00",-17
1,"1,227.50","Nov 16,2021 03:17 PM","1,245.45","1,245.45","1,261.05","1,227.00",-17.95
1,"1,227.25","Nov 16,2021 03:18 PM","1,245.45","1,245.45","1,261.05","1,226.35",-18.2
1,"1,227.90","Nov 16,2021 03:19 PM","1,245.45","1,245.45","1,261.05","1,226.35",-17.55
1,"1,227.10","Nov 16,2021 03:20 PM","1,245.45","1,245.45","1,261.05","1,226.20",-18.35
1,"1,226.60","Nov 16,2021 03:21 PM","1,245.45","1,245.45","1,261.05","1,225.15",-18.85
1,"1,227.05","Nov 16,2021 03:22 PM","1,245.45","1,245.45","1,261.05","1,225.15",-18.4
1,"1,227.10","Nov 16,2021 03:23 PM","1,245.45","1,245.45","1,261.05","1,225.15",-18.35
1,"1,227.60","Nov 16,2021 03:24 PM","1,245.45","1,245.45","1,261.05","1,225.15",-17.85
1,"1,227.25","Nov 16,2021 03:26 PM","1,245.45","1,245.45","1,261.05","1,225.15",-18.2
1,"1,227.40","Nov 16,2021 03:27 PM","1,245.45","1,245.45","1,261.05","1,225.15",-18.05
1,"1,227.15","Nov 16,2021 03:28 PM","1,245.45","1,245.45","1,261.05","1,225.15",-18.3
1,"1,226.50","Nov 16,2021 03:29 PM","1,245.45","1,245.45","1,261.05","1,225.15",-18.95
1,"1,225.50","Nov 16,2021 03:30 PM","1,245.45","1,245.45","1,261.05","1,223.70",-19.95
1,"1,229.15","Nov 17,2021 09:45 AM","1,225.00","1,228.80","1,233.75","1,215.10",0.350.03
1,"1,227.80","Nov 17,2021 09:46 AM","1,225.00","1,228.80","1,233.75","1,215.10",-1
1,"1,225.05","Nov 17,2021 09:48 AM","1,225.00","1,228.80","1,233.75","1,215.10",-3.75
1,"1,225.30","Nov 17,2021 09:49 AM","1,225.00","1,228.80","1,233.75","1,215.10",-3.5
1,"1,226.00","Nov 17,2021 09:50 AM","1,225.00","1,228.80","1,233.75","1,215.10",-2.8
1,"1,224.50","Nov 17,2021 09:51 AM","1,225.00","1,228.80","1,233.75","1,215.10",-4.3
1,"1,224.10","Nov 17,2021 09:52 AM","1,225.00","1,228.80","1,233.75","1,215.10",-4.7
1,"1,224.00","Nov 17,2021 09:53 AM","1,225.00","1,228.80","1,233.75","1,215.10",-4.8
1,"1,223.75","Nov 17,2021 09:54 AM","1,225.00","1,228.80","1,233.75","1,215.10",-5.05
1,"1,224.65","Nov 17,2021 09:55 AM","1,225.00","1,228.80","1,233.75","1,215.10",-4.15
1,"1,223.60","Nov 17,2021 09:56 AM","1,225.00","1,228.80","1,233.75","1,215.10",-5.2
1,"1,224.50","Nov 17,2021 09:57 AM","1,225.00","1,228.80","1,233.75","1,215.10",-4.3
1,"1,224.60","Nov 17,2021 09:58 AM","1,225.00","1,228.80","1,233.75","1,215.10",-4.2
1,"1,225.05","Nov 17,2021 09:59 AM","1,225.00","1,228.80","1,233.75","1,215.10",-3.75
1,"1,227.65","Nov 17,2021 10:00 AM","1,225.00","1,228.80","1,233.75","1,215.10",-1.15
1,"1,226.50","Nov 17,2021 10:01 AM","1,225.00","1,228.80","1,233.75","1,215.10",-2.3
1,"1,226.90","Nov 17,2021 10:02 AM","1,225.00","1,228.80","1,233.75","1,215.10",-1.9
1,"1,227.00","Nov 17,2021 10:03 AM","1,225.00","1,228.80","1,233.75","1,215.10",-1.8
1,"1,227.65","Nov 17,2021 10:04 AM","1,225.00","1,228.80","1,233.75","1,215.10",-1.15
1,"1,230.00","Nov 17,2021 10:05 AM","1,225.00","1,228.80","1,233.75","1,215.10",1.200.10
1,"1,230.20","Nov 17,2021 10:07 AM","1,225.00","1,228.80","1,233.75","1,215.10",1.400.11
1,"1,230.00","Nov 17,2021 10:08 AM","1,225.00","1,228.80","1,233.75","1,215.10",1.200.10
1,"1,229.25","Nov 17,2021 10:09 AM","1,225.00","1,228.80","1,233.75","1,215.10",0.450.04
1,"1,228.75","Nov 17,2021 10:10 AM","1,225.00","1,228.80","1,233.75","1,215.10",-0.05
1,"1,228.45","Nov 17,2021 10:11 AM","1,225.00","1,228.80","1,233.75","1,215.10",-0.35
1,"1,229.90","Nov 17,2021 10:12 AM","1,225.00","1,228.80","1,233.75","1,215.10",1.100.09
1,"1,229.70","Nov 17,2021 10:14 AM","1,225.00","1,228.80","1,233.75","1,215.10",0.900.07
1,"1,229.05","Nov 17,2021 10:15 AM","1,225.00","1,228.80","1,233.75","1,215.10",0.250.02
1,"1,228.80","Nov 17,2021 10:16 AM","1,225.00","1,228.80","1,233.75","1,215.10",0.000.00
1,"1,227.75","Nov 17,2021 10:17 AM","1,225.00","1,228.80","1,233.75","1,215.10",-1.05
1,"1,227.20","Nov 17,2021 10:18 AM","1,225.00","1,228.80","1,233.75","1,215.10",-1.6
1,"1,226.25","Nov 17,2021 10:19 AM","1,225.00","1,228.80","1,233.75","1,215.10",-2.55
1,"1,226.20","Nov 17,2021 10:20 AM","1,225.00","1,228.80","1,233.75","1,215.10",-2.6
1,"1,226.30","Nov 17,2021 10:21 AM","1,225.00","1,228.80","1,233.75","1,215.10",-2.5
1,"1,226.20","Nov 17,2021 10:22 AM","1,225.00","1,228.80","1,233.75","1,215.10",-2.6
1,"1,227.40","Nov 17,2021 10:23 AM","1,225.00","1,228.80","1,233.75","1,215.10",-1.4
1,"1,227.80","Nov 17,2021 10:24 AM","1,225.00","1,228.80","1,233.75","1,215.10",-1
1,"1,229.95","Nov 17,2021 10:25 AM","1,225.00","1,228.80","1,233.75","1,215.10",1.150.09
1,"1,230.35","Nov 17,2021 10:26 AM","1,225.00","1,228.80","1,233.75","1,215.10",1.550.13
1,"1,230.15","Nov 17,2021 10:27 AM","1,225.00","1,228.80","1,233.75","1,215.10",1.350.11
1,"1,230.40","Nov 17,2021 10:28 AM","1,225.00","1,228.80","1,233.75","1,215.10",1.600.13
1,"1,229.60","Nov 17,2021 10:29 AM","1,225.00","1,228.80","1,233.75","1,215.10",0.800.07
1,"1,230.00","Nov 17,2021 10:30 AM","1,225.00","1,228.80","1,233.75","1,215.10",1.200.10
1,"1,231.35","Nov 17,2021 10:31 AM","1,225.00","1,228.80","1,233.75","1,215.10",2.550.21
1,"1,230.65","Nov 17,2021 10:32 AM","1,225.00","1,228.80","1,233.75","1,215.10",1.850.15
1,"1,222.10","Nov 17,2021 02:39 PM","1,225.00","1,228.80","1,237.40","1,215.10",-6.7
1,"1,222.05","Nov 17,2021 02:39 PM","1,225.00","1,228.80","1,237.40","1,215.10",-6.75
1,"1,222.35","Nov 17,2021 02:40 PM","1,225.00","1,228.80","1,237.40","1,215.10",-6.45
1,"1,222.35","Nov 17,2021 02:40 PM","1,225.00","1,228.80","1,237.40","1,215.10",-6.45
1,"1,222.30","Nov 17,2021 02:41 PM","1,225.00","1,228.80","1,237.40","1,215.10",-6.5
1,"1,222.05","Nov 17,2021 02:41 PM","1,225.00","1,228.80","1,237.40","1,215.10",-6.75
1,"1,222.80","Nov 17,2021 02:42 PM","1,225.00","1,228.80","1,237.40","1,215.10",-6
1,"1,222.65","Nov 17,2021 02:42 PM","1,225.00","1,228.80","1,237.40","1,215.10",-6.15
1,"1,222.55","Nov 17,2021 02:43 PM","1,225.00","1,228.80","1,237.40","1,215.10",-6.25
1,"1,222.70","Nov 17,2021 02:43 PM","1,225.00","1,228.80","1,237.40","1,215.10",-6.1
1,"1,222.20","Nov 17,2021 02:44 PM","1,225.00","1,228.80","1,237.40","1,215.10",-6.6
1,"1,222.20","Nov 17,2021 02:44 PM","1,225.00","1,228.80","1,237.40","1,215.10",-6.6
1,"1,222.05","Nov 17,2021 02:45 PM","1,225.00","1,228.80","1,237.40","1,215.10",-6.75
1,"1,222.15","Nov 17,2021 02:45 PM","1,225.00","1,228.80","1,237.40","1,215.10",-6.65
1,"1,222.35","Nov 17,2021 02:46 PM","1,225.00","1,228.80","1,237.40","1,215.10",-6.45
1,"1,222.55","Nov 17,2021 02:46 PM","1,225.00","1,228.80","1,237.40","1,215.10",-6.25
1,"1,223.00","Nov 17,2021 02:47 PM","1,225.00","1,228.80","1,237.40","1,215.10",-5.8
1,"1,223.15","Nov 17,2021 02:47 PM","1,225.00","1,228.80","1,237.40","1,215.10",-5.65
1,"1,223.30","Nov 17,2021 02:48 PM","1,225.00","1,228.80","1,237.40","1,215.10",-5.5
1,"1,223.30","Nov 17,2021 02:48 PM","1,225.00","1,228.80","1,237.40","1,215.10",-5.5
1,"1,222.35","Nov 17,2021 02:49 PM","1,225.00","1,228.80","1,237.40","1,215.10",-6.45
1,"1,222.15","Nov 17,2021 02:49 PM","1,225.00","1,228.80","1,237.40","1,215.10",-6.65
1,"1,221.55","Nov 17,2021 02:50 PM","1,225.00","1,228.80","1,237.40","1,215.10",-7.25
1,"1,221.00","Nov 17,2021 02:50 PM","1,225.00","1,228.80","1,237.40","1,215.10",-7.8
1,"1,220.80","Nov 17,2021 02:51 PM","1,225.00","1,228.80","1,237.40","1,215.10",-8
1,"1,220.55","Nov 17,2021 02:51 PM","1,225.00","1,228.80","1,237.40","1,215.10",-8.25
1,"1,220.20","Nov 17,2021 02:52 PM","1,225.00","1,228.80","1,237.40","1,215.10",-8.6
1,"1,220.30","Nov 17,2021 02:52 PM","1,225.00","1,228.80","1,237.40","1,215.10",-8.5
1,"1,220.00","Nov 17,2021 02:53 PM","1,225.00","1,228.80","1,237.40","1,215.10",-8.8
1,"1,220.20","Nov 17,2021 02:53 PM","1,225.00","1,228.80","1,237.40","1,215.10",-8.6
1,"1,220.70","Nov 17,2021 02:54 PM","1,225.00","1,228.80","1,237.40","1,215.10",-8.1
1,"1,220.95","Nov 17,2021 02:54 PM","1,225.00","1,228.80","1,237.40","1,215.10",-7.85
1,"1,222.40","Nov 17,2021 02:55 PM","1,225.00","1,228.80","1,237.40","1,215.10",-6.4
1,"1,222.40","Nov 17,2021 02:55 PM","1,225.00","1,228.80","1,237.40","1,215.10",-6.4
1,"1,221.25","Nov 17,2021 02:56 PM","1,225.00","1,228.80","1,237.40","1,215.10",-7.55
1,"1,220.65","Nov 17,2021 02:57 PM","1,225.00","1,228.80","1,237.40","1,215.10",-8.15
1,"1,220.30","Nov 17,2021 02:58 PM","1,225.00","1,228.80","1,237.40","1,215.10",-8.5
1,"1,219.25","Nov 17,2021 02:59 PM","1,225.00","1,228.80","1,237.40","1,215.10",-9.55
1,"1,219.20","Nov 17,2021 03:00 PM","1,225.00","1,228.80","1,237.40","1,215.10",-9.6
1,"1,219.65","Nov 17,2021 03:01 PM","1,225.00","1,228.80","1,237.40","1,215.10",-9.15
1,"1,220.40","Nov 17,2021 03:02 PM","1,225.00","1,228.80","1,237.40","1,215.10",-8.4
1,"1,220.05","Nov 17,2021 03:03 PM","1,225.00","1,228.80","1,237.40","1,215.10",-8.75
1,"1,221.15","Nov 17,2021 03:04 PM","1,225.00","1,228.80","1,237.40","1,215.10",-7.65
1,"1,222.00","Nov 17,2021 03:05 PM","1,225.00","1,228.80","1,237.40","1,215.10",-6.8
1,"1,221.65","Nov 17,2021 03:06 PM","1,225.00","1,228.80","1,237.40","1,215.10",-7.15
1,"1,221.00","Nov 17,2021 03:08 PM","1,225.00","1,228.80","1,237.40","1,215.10",-7.8
1,"1,221.70","Nov 17,2021 03:09 PM","1,225.00","1,228.80","1,237.40","1,215.10",-7.1
1,"1,223.50","Nov 17,2021 03:10 PM","1,225.00","1,228.80","1,237.40","1,215.10",-5.3
1,"1,223.20","Nov 17,2021 03:11 PM","1,225.00","1,228.80","1,237.40","1,215.10",-5.6
1,"1,222.05","Nov 17,2021 03:12 PM","1,225.00","1,228.80","1,237.40","1,215.10",-6.75
1,"1,220.60","Nov 17,2021 03:13 PM","1,225.00","1,228.80","1,237.40","1,215.10",-8.2
1,"1,219.35","Nov 17,2021 03:14 PM","1,225.00","1,228.80","1,237.40","1,215.10",-9.45
1,"1,219.45","Nov 17,2021 03:15 PM","1,225.00","1,228.80","1,237.40","1,215.10",-9.35
1,"1,219.55","Nov 17,2021 03:16 PM","1,225.00","1,228.80","1,237.40","1,215.10",-9.25
1,"1,219.90","Nov 17,2021 03:16 PM","1,225.00","1,228.80","1,237.40","1,215.10",-8.9
1,"1,220.80","Nov 17,2021 03:17 PM","1,225.00","1,228.80","1,237.40","1,215.10",-8
1,"1,220.75","Nov 17,2021 03:17 PM","1,225.00","1,228.80","1,237.40","1,215.10",-8.05
1,"1,221.05","Nov 17,2021 03:18 PM","1,225.00","1,228.80","1,237.40","1,215.10",-7.75
1,"1,221.05","Nov 17,2021 03:18 PM","1,225.00","1,228.80","1,237.40","1,215.10",-7.75
1,"1,220.15","Nov 17,2021 03:19 PM","1,225.00","1,228.80","1,237.40","1,215.10",-8.65
1,"1,220.05","Nov 17,2021 03:19 PM","1,225.00","1,228.80","1,237.40","1,215.10",-8.75
1,"1,219.80","Nov 17,2021 03:20 PM","1,225.00","1,228.80","1,237.40","1,215.10",-9
1,"1,219.75","Nov 17,2021 03:20 PM","1,225.00","1,228.80","1,237.40","1,215.10",-9.05
1,"1,218.00","Nov 17,2021 03:21 PM","1,225.00","1,228.80","1,237.40","1,215.10",-10.8
1,"1,218.00","Nov 17,2021 03:21 PM","1,225.00","1,228.80","1,237.40","1,215.10",-10.8
1,"1,219.05","Nov 17,2021 03:22 PM","1,225.00","1,228.80","1,237.40","1,215.10",-9.75
1,"1,219.20","Nov 17,2021 03:22 PM","1,225.00","1,228.80","1,237.40","1,215.10",-9.6
1,"1,219.25","Nov 17,2021 03:23 PM","1,225.00","1,228.80","1,237.40","1,215.10",-9.55
1,"1,219.15","Nov 17,2021 03:23 PM","1,225.00","1,228.80","1,237.40","1,215.10",-9.65
1,"1,220.00","Nov 17,2021 03:24 PM","1,225.00","1,228.80","1,237.40","1,215.10",-8.8
1,"1,219.90","Nov 17,2021 03:24 PM","1,225.00","1,228.80","1,237.40","1,215.10",-8.9
1,"1,219.80","Nov 17,2021 03:25 PM","1,225.00","1,228.80","1,237.40","1,215.10",-9
1,"1,219.95","Nov 17,2021 03:25 PM","1,225.00","1,228.80","1,237.40","1,215.10",-8.85
1,"1,219.10","Nov 17,2021 03:26 PM","1,225.00","1,228.80","1,237.40","1,215.10",-9.7
1,"1,219.30","Nov 17,2021 03:26 PM","1,225.00","1,228.80","1,237.40","1,215.10",-9.5
1,"1,217.95","Nov 17,2021 03:27 PM","1,225.00","1,228.80","1,237.40","1,215.10",-10.85
1,"1,217.95","Nov 17,2021 03:27 PM","1,225.00","1,228.80","1,237.40","1,215.10",-10.85
1,"1,217.75","Nov 17,2021 03:28 PM","1,225.00","1,228.80","1,237.40","1,215.10",-11.05
1,"1,217.70","Nov 17,2021 03:28 PM","1,225.00","1,228.80","1,237.40","1,215.10",-11.1
1,"1,217.45","Nov 17,2021 03:29 PM","1,225.00","1,228.80","1,237.40","1,215.10",-11.35
