location.name,location.region,location.country,location.lat,location.lon,location.tz_id,location.localtime_epoch,location.localtime,current.last_updated_epoch,current.last_updated,current.temp_c,current.temp_f,current.is_day,current.condition.text,current.condition.icon,current.condition.code,current.wind_mph,current.wind_kph,current.wind_degree,current.wind_dir,current.pressure_mb,current.pressure_in,current.precip_mm,current.precip_in,current.humidity,current.cloud,current.feelslike_c,current.feelslike_f,current.vis_km,current.vis_miles,current.uv,current.gust_mph,current.gust_kph
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637053206,"2021-11-16 14:30",1637049600,"2021-11-16 13:30",26,78.8,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,4.3,6.8,100,"E",1011,29.85,0.1,0,79,50,27.3,81.1,4,2,6,16.1,25.9
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637054107,"2021-11-16 14:45",1637049600,"2021-11-16 13:30",26,78.8,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,4.3,6.8,100,"E",1011,29.85,0,0,79,50,27.3,81.1,4,2,7,15.4,24.8
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637055006,"2021-11-16 15:00",1637054100,"2021-11-16 14:45",26,78.8,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,3.8,6.1,120,"ESE",1011,29.85,0,0,79,75,27.3,81.1,4,2,7,15.4,24.8
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637055906,"2021-11-16 15:15",1637055000,"2021-11-16 15:00",26,78.8,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,3.8,6.1,120,"ESE",1011,29.85,0.1,0,79,75,27.3,81.1,4,2,6,15.2,24.5
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637056806,"2021-11-16 15:30",1637055900,"2021-11-16 15:15",26,78.8,1,"Light rain","//cdn.weatherapi.com/weather/64x64/day/296.png",1183,3.8,6.1,120,"ESE",1010,29.83,0.1,0,79,75,27.3,81.1,5,3,6,15.2,24.5
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637057706,"2021-11-16 15:45",1637053200,"2021-11-16 14:30",26,78.8,1,"Light rain","//cdn.weatherapi.com/weather/64x64/day/296.png",1183,3.8,6.1,120,"ESE",1010,29.83,0.1,0,79,75,27.3,81.1,5,3,6,15.2,24.5
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637058607,"2021-11-16 16:00",1637057700,"2021-11-16 15:45",25,77,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,0,0,105,"ESE",1010,29.83,0.1,0,83,75,26.3,79.3,5,3,6,15.2,24.5
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637059506,"2021-11-16 16:15",1637058600,"2021-11-16 16:00",25,77,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,0,0,103,"ESE",1010,29.83,0,0,83,75,26.4,79.6,5,3,6,14.8,23.8
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637060407,"2021-11-16 16:30",1637059500,"2021-11-16 16:15",26,78.8,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,4.3,6.8,130,"SE",1010,29.83,0,0,79,75,27.5,81.5,5,3,6,14.8,23.8
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637061308,"2021-11-16 16:45",1637056800,"2021-11-16 15:30",26,78.8,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,4.3,6.8,130,"SE",1010,29.83,0,0,79,75,27.5,81.5,5,3,6,14.8,23.8
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637062207,"2021-11-16 17:00",1637061300,"2021-11-16 16:45",26,78.8,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,3.8,6.1,120,"ESE",1010,29.83,0,0,79,75,27.5,81.5,5,3,6,14.8,23.8
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637063106,"2021-11-16 17:15",1637063100,"2021-11-16 17:15",26,78.8,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,3.8,6.1,120,"ESE",1010,29.83,0,0,79,75,27.9,82.3,5,3,7,13.6,22
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637064006,"2021-11-16 17:30",1637063100,"2021-11-16 17:15",25,77,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,3.8,6.1,110,"ESE",1010,29.83,0,0,83,75,26.7,80,5,3,7,13.6,22
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637064906,"2021-11-16 17:45",1637060400,"2021-11-16 16:30",25,77,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,3.8,6.1,110,"ESE",1010,29.83,0,0,83,75,26.7,80,5,3,7,13.6,22
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637065807,"2021-11-16 18:00",1637064900,"2021-11-16 17:45",25,77,0,"Mist","//cdn.weatherapi.com/weather/64x64/night/143.png",1030,0,0,100,"E",1011,29.85,0,0,83,75,26.7,80,5,3,7,13.6,22
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637066707,"2021-11-16 18:15",1637065800,"2021-11-16 18:00",25,77,0,"Mist","//cdn.weatherapi.com/weather/64x64/night/143.png",1030,0,0,101,"ESE",1011,29.85,0.2,0.01,83,75,27,80.6,5,3,5,13.9,22.3
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637067606,"2021-11-16 18:30",1637064000,"2021-11-16 17:30",25,77,0,"Mist","//cdn.weatherapi.com/weather/64x64/night/143.png",1030,3.8,6.1,140,"SE",1012,29.88,0.2,0.01,83,75,27,80.6,5,3,5,13.9,22.3
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637068506,"2021-11-16 18:45",1637064000,"2021-11-16 17:30",25,77,0,"Mist","//cdn.weatherapi.com/weather/64x64/night/143.png",1030,3.8,6.1,140,"SE",1012,29.88,0.2,0.01,83,75,27,80.6,5,3,5,13.9,22.3
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637069408,"2021-11-16 19:00",1637068500,"2021-11-16 18:45",24,75.2,0,"Mist","//cdn.weatherapi.com/weather/64x64/night/143.png",1030,0,0,101,"ESE",1012,29.88,0.2,0.01,89,75,25.9,78.6,5,3,5,13.9,22.3
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637070307,"2021-11-16 19:15",1637069400,"2021-11-16 19:00",24,75.2,0,"Mist","//cdn.weatherapi.com/weather/64x64/night/143.png",1030,0,0,100,"E",1012,29.88,0,0,89,75,26,78.9,5,3,1,11.2,18
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637071206,"2021-11-16 19:30",1637070300,"2021-11-16 19:15",24,75.2,0,"Mist","//cdn.weatherapi.com/weather/64x64/night/143.png",1030,3.8,6.1,120,"ESE",1013,29.91,0,0,89,75,26,78.9,5,3,1,11.2,18
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637072106,"2021-11-16 19:45",1637067600,"2021-11-16 18:30",24,75.2,0,"Mist","//cdn.weatherapi.com/weather/64x64/night/143.png",1030,3.8,6.1,120,"ESE",1013,29.91,0,0,89,75,26,78.9,5,3,1,11.2,18
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637073006,"2021-11-16 20:00",1637072100,"2021-11-16 19:45",23,73.4,0,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/night/116.png",1003,3.8,6.1,150,"SSE",1013,29.91,0,0,100,75,25.1,77.2,6,3,1,11.2,18
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637073909,"2021-11-16 20:15",1637073000,"2021-11-16 20:00",23,73.4,0,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/night/116.png",1003,3.8,6.1,150,"SSE",1013,29.91,0,0,100,75,25.2,77.3,6,3,1,11.9,19.1
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637074808,"2021-11-16 20:30",1637071200,"2021-11-16 19:30",23,73.4,0,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/night/116.png",1003,0,0,0,"N",1013,29.91,0,0,94,75,25.2,77.3,6,3,1,11.9,19.1
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637075706,"2021-11-16 20:45",1637071200,"2021-11-16 19:30",23,73.4,0,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/night/116.png",1003,0,0,0,"N",1013,29.91,0,0,94,75,25.1,77.3,6,3,1,13.6,22
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637076606,"2021-11-16 21:00",1637075700,"2021-11-16 20:45",22,71.6,0,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/night/116.png",1003,0,0,104,"ESE",1014,29.94,0,0,100,75,24.5,76.1,6,3,1,13.6,22
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637119807,"2021-11-17 9:00",1637118900,"2021-11-17 08:45",24,75.2,1,"Light drizzle","//cdn.weatherapi.com/weather/64x64/day/266.png",1153,10.5,16.9,80,"E",1015,29.97,0,0,89,75,26.3,79.3,3,1,5,13.4,21.6
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637120708,"2021-11-17 9:15",1637119800,"2021-11-17 09:00",24,75.2,1,"Light drizzle","//cdn.weatherapi.com/weather/64x64/day/266.png",1153,10.5,16.9,80,"E",1015,29.97,0,0,89,75,26.1,79,3,1,5,13,20.9
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637121607,"2021-11-17 9:30",1637120700,"2021-11-17 09:15",24,75.2,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,10.5,16.9,80,"E",1015,29.97,0,0,94,75,26.1,79,4,2,5,13,20.9
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637122508,"2021-11-17 9:45",1637118000,"2021-11-17 08:30",24,75.2,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,10.5,16.9,80,"E",1015,29.97,0,0,94,75,26.1,79,4,2,5,13,20.9
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637123407,"2021-11-17 10:00",1637122500,"2021-11-17 09:45",24,75.2,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,9.4,15.1,90,"E",1015,29.97,0,0,94,100,26.1,79,4,2,5,13,20.9
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637124309,"2021-11-17 10:15",1637123400,"2021-11-17 10:00",24,75.2,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,9.4,15.1,90,"E",1015,29.97,0,0,94,100,26,78.8,4,2,5,13.4,21.6
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637125208,"2021-11-17 10:30",1637124300,"2021-11-17 10:15",25,77,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,11.9,19.1,90,"E",1015,29.97,0,0,89,75,27.2,81,4,2,5,13.4,21.6
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637126108,"2021-11-17 10:45",1637126100,"2021-11-17 10:45",25,77,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,11.9,19.1,90,"E",1015,29.97,0,0,89,75,27.2,81,4,2,5,13.4,21.6
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637127015,"2021-11-17 11:00",1637126100,"2021-11-17 10:45",26,78.8,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,12.5,20.2,100,"E",1015,29.97,0,0,84,75,28.8,83.8,5,3,5,13.4,21.6
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637127911,"2021-11-17 11:15",1637127000,"2021-11-17 11:00",26,78.8,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,12.5,20.2,100,"E",1015,29.97,0,0,84,75,28.2,82.7,5,3,7,13,20.9
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637128807,"2021-11-17 11:30",1637127900,"2021-11-17 11:15",26,78.8,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,11.9,19.1,100,"E",1015,29.97,0,0,79,75,28.2,82.7,5,3,7,13,20.9
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637129707,"2021-11-17 11:45",1637129700,"2021-11-17 11:45",26,78.8,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,11.9,19.1,100,"E",1015,29.97,0,0,79,75,28.2,82.7,5,3,7,13,20.9
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637130607,"2021-11-17 12:00",1637130600,"2021-11-17 12:00",25,77,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,11.9,19.1,90,"E",1015,29.97,0.1,0,83,75,26.6,79.8,5,3,6,13.9,22.3
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637131507,"2021-11-17 12:15",1637130600,"2021-11-17 12:00",25,77,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,11.9,19.1,90,"E",1015,29.97,0.1,0,83,75,26.6,79.8,5,3,6,13.9,22.3
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637132407,"2021-11-17 12:30",1637131500,"2021-11-17 12:15",25,77,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,11.9,19.1,90,"E",1015,29.97,0.1,0,83,75,26.6,79.8,5,3,6,13.9,22.3
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637133309,"2021-11-17 12:45",1637128800,"2021-11-17 11:30",27.2,81,1,"Patchy rain possible","//cdn.weatherapi.com/weather/64x64/day/176.png",1063,12.1,19.4,106,"ESE",1012,29.88,0.1,0,69,92,29.5,85.1,10,6,6,13.9,22.3
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637134208,"2021-11-17 13:00",1637133300,"2021-11-17 12:45",26,78.8,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,11.9,19.1,90,"E",1014,29.94,0.1,0,79,75,27.7,81.9,5,3,6,13.9,22.3
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637135108,"2021-11-17 13:15",1637134200,"2021-11-17 13:00",26,78.8,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,11.9,19.1,90,"E",1014,29.94,0.1,0,79,75,27.4,81.3,5,3,6,15,24.1
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637136007,"2021-11-17 13:30",1637135100,"2021-11-17 13:15",27,80.6,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,6.9,11.2,100,"E",1014,29.94,0.1,0,74,75,28.6,83.6,5,3,6,15,24.1
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637136908,"2021-11-17 13:45",1637132400,"2021-11-17 12:30",27,80.6,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,6.9,11.2,100,"E",1014,29.94,0.1,0,74,75,28.6,83.6,5,3,6,15,24.1
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637137808,"2021-11-17 14:00",1637136900,"2021-11-17 13:45",27,80.6,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,8.1,13,90,"E",1013,29.91,0.1,0,74,75,28.6,83.6,5,3,6,15,24.1
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637138708,"2021-11-17 14:15",1637137800,"2021-11-17 14:00",27,80.6,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,8.1,13,90,"E",1013,29.91,0,0,74,75,28.5,83.2,5,3,6,15.7,25.2
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637139607,"2021-11-17 14:30",1637138700,"2021-11-17 14:15",27,80.6,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,8.1,13,90,"E",1013,29.91,0,0,74,75,28.5,83.2,5,3,6,15.7,25.2
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637140509,"2021-11-17 14:45",1637140500,"2021-11-17 14:45",27,80.6,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,8.1,13,90,"E",1013,29.91,0,0,74,75,28.4,83.2,5,3,6,15.4,24.8
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637141408,"2021-11-17 15:00",1637140500,"2021-11-17 14:45",27,80.6,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,8.1,13,90,"E",1013,29.91,0,0,74,75,28.4,83.2,5,3,6,15.4,24.8
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637142308,"2021-11-17 15:15",1637141400,"2021-11-17 15:00",28,82.4,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,6.9,11.2,90,"E",1013,29.91,0.1,0,94,75,30,86,5,3,6,15.7,25.2
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637143207,"2021-11-17 15:30",1637142300,"2021-11-17 15:15",28,82.4,1,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/day/116.png",1003,6.9,11.2,90,"E",1012,29.88,0.1,0,94,75,30,86,6,3,6,15.7,25.2
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637144108,"2021-11-17 15:45",1637144100,"2021-11-17 15:45",28,82.4,1,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/day/116.png",1003,6.9,11.2,90,"E",1012,29.88,0.1,0,94,75,30,86,6,3,6,15.7,25.2
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637145008,"2021-11-17 16:00",1637144100,"2021-11-17 15:45",27,80.6,1,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/day/116.png",1003,4.3,6.8,150,"SSE",1012,29.88,0.1,0,74,50,28.6,83.4,6,3,6,15.7,25.2
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637145908,"2021-11-17 16:15",1637145000,"2021-11-17 16:00",27,80.6,1,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/day/116.png",1003,4.3,6.8,150,"SSE",1012,29.88,0,0,74,50,28.8,83.8,6,3,6,15.9,25.6
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637146808,"2021-11-17 16:30",1637145900,"2021-11-17 16:15",26,78.8,1,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/day/116.png",1003,3.8,6.1,90,"E",1012,29.88,0,0,79,50,27.5,81.4,6,3,6,15.9,25.6
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637147708,"2021-11-17 16:45",1637143200,"2021-11-17 15:30",26,78.8,1,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/day/116.png",1003,3.8,6.1,90,"E",1012,29.88,0,0,79,50,27.5,81.4,6,3,6,15.9,25.6
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637148608,"2021-11-17 17:00",1637147700,"2021-11-17 16:45",26,78.8,1,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/day/116.png",1003,3.8,6.1,160,"SSE",1012,29.88,0,0,79,50,27.5,81.4,6,3,6,15.9,25.6
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637149508,"2021-11-17 17:15",1637148600,"2021-11-17 17:00",26,78.8,1,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/day/116.png",1003,3.8,6.1,160,"SSE",1012,29.88,0,0,79,50,27.8,82,6,3,7,13.4,21.6
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637150408,"2021-11-17 17:30",1637149500,"2021-11-17 17:15",26,78.8,1,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/day/116.png",1003,4.3,6.8,110,"ESE",1012,29.88,0,0,79,50,27.8,82,6,3,7,13.4,21.6
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637151307,"2021-11-17 17:45",1637146800,"2021-11-17 16:30",26,78.8,0,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/night/116.png",1003,4.3,6.8,110,"ESE",1012,29.88,0,0,79,50,27.8,82,6,3,7,13.4,21.6
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637152208,"2021-11-17 18:00",1637151300,"2021-11-17 17:45",25,77,0,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/night/116.png",1003,0,0,103,"ESE",1013,29.91,0,0,83,50,26.6,79.9,6,3,7,13.4,21.6
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637153108,"2021-11-17 18:15",1637152200,"2021-11-17 18:00",25,77,0,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/night/116.png",1003,0,0,105,"ESE",1013,29.91,0.3,0.01,83,50,26.8,80.2,6,3,5,12.1,19.4
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637154008,"2021-11-17 18:30",1637153100,"2021-11-17 18:15",25,77,0,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/night/116.png",1003,0,0,105,"ESE",1013,29.91,0.3,0.01,83,50,26.8,80.2,6,3,5,12.1,19.4
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637154908,"2021-11-17 18:45",1637150400,"2021-11-17 17:30",25,77,0,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/night/116.png",1003,0,0,105,"ESE",1013,29.91,0.3,0.01,83,50,26.8,80.2,6,3,5,12.1,19.4
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637155808,"2021-11-17 19:00",1637154900,"2021-11-17 18:45",25,77,0,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/night/116.png",1003,0,0,105,"ESE",1014,29.94,0.3,0.01,83,50,26.8,80.2,6,3,5,12.1,19.4
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637156708,"2021-11-17 19:15",1637155800,"2021-11-17 19:00",25,77,0,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/night/116.png",1003,0,0,108,"ESE",1014,29.94,0,0,83,50,26.8,80.3,6,3,1,10.7,17.3
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637157603,"2021-11-17 19:30",1637156700,"2021-11-17 19:15",25,77,0,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/night/116.png",1003,0,0,108,"ESE",1014,29.94,0,0,83,50,26.8,80.3,6,3,1,10.7,17.3
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637158504,"2021-11-17 19:45",1637154000,"2021-11-17 18:30",25,77,0,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/night/116.png",1003,0,0,108,"ESE",1014,29.94,0,0,83,50,26.8,80.3,6,3,1,10.7,17.3
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637159403,"2021-11-17 20:00",1637158500,"2021-11-17 19:45",24,75.2,0,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/night/116.png",1003,0,0,108,"ESE",1015,29.97,0,0,89,50,25.8,78.4,6,3,1,10.7,17.3
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637160304,"2021-11-17 20:15",1637159400,"2021-11-17 20:00",24,75.2,0,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/night/116.png",1003,0,0,98,"E",1015,29.97,0,0,89,50,25.8,78.5,6,3,1,10.7,17.3
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637161206,"2021-11-17 20:30",1637157600,"2021-11-17 19:30",24,75.2,0,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/night/116.png",1003,0,0,98,"E",1015,29.97,0,0,89,50,25.8,78.5,6,3,1,10.7,17.3
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637162103,"2021-11-17 20:45",1637157600,"2021-11-17 19:30",24,75.2,0,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/night/116.png",1003,0,0,98,"E",1015,29.97,0,0,89,50,25.8,78.5,6,3,1,10.7,17.3
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637163004,"2021-11-17 21:00",1637162100,"2021-11-17 20:45",23,73.4,0,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/night/116.png",1003,0,0,96,"E",1015,29.97,0,0,94,50,25.1,77.1,6,3,1,9.8,15.8
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637206205,"2021-11-18 9:00",1637206200,"2021-11-18 09:00",23,73.4,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,0,0,106,"ESE",1015,29.97,0,0,100,75,25.2,77.4,4,2,6,5.8,9.4
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637207105,"2021-11-18 9:15",1637206200,"2021-11-18 09:00",23,73.4,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,0,0,91,"E",1016,30,0,0,94,75,25.1,77.2,4,2,6,4.7,7.6
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637208005,"2021-11-18 9:30",1637207100,"2021-11-18 09:15",24,75.2,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,0,0,0,"N",1016,30,0,0,89,75,26,78.9,4,2,6,4.7,7.6
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637208905,"2021-11-18 9:45",1637204400,"2021-11-18 08:30",24,75.2,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,0,0,0,"N",1016,30,0,0,89,75,26,78.9,4,2,6,4.7,7.6
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637209805,"2021-11-18 10:00",1637208900,"2021-11-18 09:45",24,75.2,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,0,0,91,"E",1016,30,0,0,89,75,26,78.9,4,2,6,4.7,7.6
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637210705,"2021-11-18 10:15",1637209800,"2021-11-18 10:00",24,75.2,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,0,0,42,"NE",1016,30,0,0,89,75,25.9,78.7,4,2,6,4.5,7.2
"Hyderabad","Andhra Pradesh","India",17.38,78.47,"Asia/Kolkata",1637211609,"2021-11-18 10:30",1637210700,"2021-11-18 10:15",24,75.2,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,0,0,42,"NE",1016,30,0,0,89,75,25.9,78.7,4,2,6,4.5,7.2
