name,region,country,lat,lon,last_updated_epoch,last_updated,temp_c,wind_mph,wind_degree,wind_dir,pressure_mb,precip_mm,humidity,cloud,rain_chances
Cochin,Kerala,India,9.97,76.23,1636887600,14-11-2021 16:30,27,5.6,200,SSW,1006,0.2,89,75,low
Cochin,Kerala,India,9.97,76.23,1636888500,14-11-2021 16:45,28,4.3,190,S,1006,0,84,75,low
Cochin,Kerala,India,9.97,76.23,1636888500,14-11-2021 16:45,24,4.7,128,SE,1008,0,90,56,low
Cochin,Kerala,India,9.97,76.23,1636890300,14-11-2021 17:15,27,5.6,200,SSW,1006,0.2,89,75,low
Cochin,Kerala,India,9.97,76.23,1636891200,14-11-2021 17:30,26,2.5,160,SSE,1007,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1636892100,14-11-2021 17:45,27,4.3,220,SW,1007,0.2,89,75,low
Cochin,Kerala,India,9.97,76.23,1636893000,14-11-2021 18:00,27,4.3,220,SW,1007,0,89,75,low
Cochin,Kerala,India,9.97,76.23,1636893900,14-11-2021 18:15,27,4.3,220,SW,1007,0,89,75,low
Cochin,Kerala,India,9.97,76.23,1636893900,14-11-2021 18:15,26,2.5,160,SSE,1007,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1636895700,14-11-2021 18:45,26,2.5,150,SSE,1007,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1636897500,14-11-2021 19:15,26,2.5,220,SW,1008,0.1,94,75,low
Cochin,Kerala,India,9.97,76.23,1636897500,14-11-2021 19:15,26,2.5,220,SW,1008,0.1,94,75,low
Cochin,Kerala,India,9.97,76.23,1636898400,14-11-2021 19:30,25,0,0,N,1009,0.1,94,50,low
Cochin,Kerala,India,9.97,76.23,1636899300,14-11-2021 19:45,25,2.5,220,SW,1008,0.1,100,75,low
Cochin,Kerala,India,9.97,76.23,1636900200,14-11-2021 20:00,25,2.5,220,SW,1008,0.1,100,75,low
Cochin,Kerala,India,9.97,76.23,1636900200,14-11-2021 20:00,25,2.5,220,SW,1008,0.1,100,75,low
Cochin,Kerala,India,9.97,76.23,1636902000,14-11-2021 20:30,25,2.5,130,SE,1010,3.2,94,50,medium
Cochin,Kerala,India,9.97,76.23,1636902000,14-11-2021 20:30,25,2.5,130,SE,1010,3.2,94,50,medium
Cochin,Kerala,India,9.97,76.23,1636902900,14-11-2021 20:45,25,0,0,N,1009,0.1,94,50,low
Cochin,Kerala,India,9.97,76.23,1636903800,14-11-2021 21:00,25,0,0,N,1009,0.9,94,50,low
Cochin,Kerala,India,9.97,76.23,1636904700,14-11-2021 21:15,25,2.5,130,SE,1010,3.2,94,50,medium
Cochin,Kerala,India,9.97,76.23,1636905600,14-11-2021 21:30,25,3.8,130,SE,1010,1.2,94,50,low
Cochin,Kerala,India,9.97,76.23,1636907400,14-11-2021 22:00,24,3.8,100,E,1010,1.2,100,50,low
Cochin,Kerala,India,9.97,76.23,1636907400,14-11-2021 22:00,24,3.8,100,E,1010,1.2,100,50,low
Cochin,Kerala,India,9.97,76.23,1636909200,14-11-2021 22:30,25,2.5,130,SE,1010,1.4,94,50,low
Cochin,Kerala,India,9.97,76.23,1636909200,14-11-2021 22:30,25,2.5,130,SE,1010,1.4,94,50,low
Cochin,Kerala,India,9.97,76.23,1636910100,14-11-2021 22:45,25,2.5,100,E,1010,1.2,94,50,low
Cochin,Kerala,India,9.97,76.23,1636910100,14-11-2021 22:45,25,2.5,100,E,1010,1.2,94,50,low
Cochin,Kerala,India,9.97,76.23,1636911900,14-11-2021 23:15,25,2.5,130,SE,1010,1.4,94,50,low
Cochin,Kerala,India,9.97,76.23,1636912800,14-11-2021 23:30,25,0,281,WNW,1009,1.7,94,75,low
Cochin,Kerala,India,9.97,76.23,1636914600,15-11-2021 00:00,25,1.3,130,SE,1009,1.7,94,75,low
Cochin,Kerala,India,9.97,76.23,1636914600,15-11-2021 00:00,25,1.3,130,SE,1009,1.7,94,75,low
Cochin,Kerala,India,9.97,76.23,1636917300,15-11-2021 00:45,25,3.8,120,ESE,1009,1.7,94,75,low
Cochin,Kerala,India,9.97,76.23,1636917300,15-11-2021 00:45,25,3.8,120,ESE,1009,1.7,94,75,low
Cochin,Kerala,India,9.97,76.23,1636918200,15-11-2021 01:00,25,3.8,120,ESE,1009,1.7,94,75,low
Cochin,Kerala,India,9.97,76.23,1636919100,15-11-2021 01:15,25.4,4.9,281,WNW,1009,1.7,88,100,low
Cochin,Kerala,India,9.97,76.23,1636920000,15-11-2021 01:30,24,3.8,70,ENE,1008,1.8,100,75,low
Cochin,Kerala,India,9.97,76.23,1636920900,15-11-2021 01:45,25,3.8,230,SW,1008,1.7,94,75,low
Cochin,Kerala,India,9.97,76.23,1636921800,15-11-2021 02:00,25,3.8,230,SW,1008,1.8,94,75,low
Cochin,Kerala,India,9.97,76.23,1636922700,15-11-2021 02:15,24,3.8,70,ENE,1008,1.8,100,75,low
Cochin,Kerala,India,9.97,76.23,1636923600,15-11-2021 02:30,24,3.8,90,E,1007,8.1,100,75,high
Cochin,Kerala,India,9.97,76.23,1636923600,15-11-2021 02:30,25.1,2.9,296,WNW,1008,8.1,89,99,high
Cochin,Kerala,India,9.97,76.23,1636924500,15-11-2021 02:45,24,3.8,150,SSE,1007,1.8,100,75,low
Cochin,Kerala,India,9.97,76.23,1636924500,15-11-2021 02:45,24,3.8,150,SSE,1007,2.6,100,75,medium
Cochin,Kerala,India,9.97,76.23,1636926300,15-11-2021 03:15,24,3.8,90,E,1007,8.1,100,75,high
Cochin,Kerala,India,9.97,76.23,1636929000,15-11-2021 04:00,24,3.8,110,ESE,1007,2.6,100,75,medium
Cochin,Kerala,India,9.97,76.23,1636929900,15-11-2021 04:15,24,0,291,WNW,1007,2.6,100,75,medium
Cochin,Kerala,India,9.97,76.23,1636929900,15-11-2021 04:15,24,0,291,WNW,1007,2.6,100,75,medium
Cochin,Kerala,India,9.97,76.23,1636930800,15-11-2021 04:30,24,4.3,90,E,1007,2.5,100,75,medium
Cochin,Kerala,India,9.97,76.23,1636931700,15-11-2021 04:45,24,3.8,120,ESE,1007,2.6,100,75,medium
Cochin,Kerala,India,9.97,76.23,1636932600,15-11-2021 05:00,24,3.8,120,ESE,1007,2.5,100,75,medium
Cochin,Kerala,India,9.97,76.23,1636932600,15-11-2021 05:00,24,3.8,120,ESE,1007,2.5,100,75,medium
Cochin,Kerala,India,9.97,76.23,1636934400,15-11-2021 05:30,25,0.9,245,WSW,1008,14.1,89,99,high
Cochin,Kerala,India,9.97,76.23,1636934400,15-11-2021 05:30,25,0.9,245,WSW,1008,14.1,89,99,high
Cochin,Kerala,India,9.97,76.23,1636935300,15-11-2021 05:45,24,4.3,90,E,1007,2.5,100,75,medium
Cochin,Kerala,India,9.97,76.23,1636936200,15-11-2021 06:00,25,0.9,245,WSW,1008,14.1,89,99,high
Cochin,Kerala,India,9.97,76.23,1636936200,15-11-2021 06:00,25,0.9,245,WSW,1008,14.1,89,99,high
Cochin,Kerala,India,9.97,76.23,1636938000,15-11-2021 06:30,24,4.3,100,E,1008,1.5,100,75,low
Cochin,Kerala,India,9.97,76.23,1636939800,15-11-2021 07:00,24,2.5,120,ESE,1008,1.5,100,75,low
Cochin,Kerala,India,9.97,76.23,1636940700,15-11-2021 07:15,24,4.3,100,E,1008,1.5,100,75,low
Cochin,Kerala,India,9.97,76.23,1636941600,15-11-2021 07:30,25,3.8,120,ESE,1009,1.6,94,75,low
Cochin,Kerala,India,9.97,76.23,1636942500,15-11-2021 07:45,25,3.8,120,ESE,1008,1.5,94,75,low
Cochin,Kerala,India,9.97,76.23,1636942500,15-11-2021 07:45,25,3.8,120,ESE,1008,1.5,94,75,low
Cochin,Kerala,India,9.97,76.23,1636944300,15-11-2021 08:15,25,3.8,120,ESE,1009,1.6,94,75,low
Cochin,Kerala,India,9.97,76.23,1636945200,15-11-2021 08:30,26,3.8,140,SE,1009,4.6,94,100,medium
Cochin,Kerala,India,9.97,76.23,1636945200,15-11-2021 08:30,26,3.8,140,SE,1009,4.6,94,100,medium
Cochin,Kerala,India,9.97,76.23,1636946100,15-11-2021 08:45,26,3.8,120,ESE,1009,1.6,94,100,low
Cochin,Kerala,India,9.97,76.23,1636947000,15-11-2021 09:00,26,3.8,120,ESE,1009,4.6,94,100,medium
Cochin,Kerala,India,9.97,76.23,1636947900,15-11-2021 09:15,26,3.8,120,ESE,1009,4.6,94,100,medium
Cochin,Kerala,India,9.97,76.23,1636948800,15-11-2021 09:30,26,3.8,270,W,1009,1.4,94,100,low
Cochin,Kerala,India,9.97,76.23,1636950600,15-11-2021 10:00,26,3.8,170,S,1009,1.4,94,100,low
Cochin,Kerala,India,9.97,76.23,1636951500,15-11-2021 10:15,26,3.8,270,W,1009,1.4,94,100,low
Cochin,Kerala,India,9.97,76.23,1636952400,15-11-2021 10:30,28,3.8,200,SSW,1008,1.2,79,75,low
Cochin,Kerala,India,9.97,76.23,1636953300,15-11-2021 10:45,27,3.8,210,SSW,1009,1.4,84,75,low
Cochin,Kerala,India,9.97,76.23,1636954200,15-11-2021 11:00,27,3.8,210,SSW,1009,1.2,84,75,low
Cochin,Kerala,India,9.97,76.23,1636954200,15-11-2021 11:00,27,3.8,210,SSW,1009,1.2,84,75,low
Cochin,Kerala,India,9.97,76.23,1636956000,15-11-2021 11:30,29,3.8,260,W,1007,6.4,75,100,high
Cochin,Kerala,India,9.97,76.23,1636956900,15-11-2021 11:45,28,3.8,210,SSW,1008,1.2,79,100,low
Cochin,Kerala,India,9.97,76.23,1636957800,15-11-2021 12:00,28,3.8,210,SSW,1008,6.4,79,100,high
Cochin,Kerala,India,9.97,76.23,1636958700,15-11-2021 12:15,29,3.8,260,W,1007,6.4,75,100,high
Cochin,Kerala,India,9.97,76.23,1636959600,15-11-2021 12:30,29,3.8,250,WSW,1006,0.4,75,75,low
Cochin,Kerala,India,9.97,76.23,1636960500,15-11-2021 12:45,29,2.5,260,W,1006,6.4,75,75,high
Cochin,Kerala,India,9.97,76.23,1636961400,15-11-2021 13:00,29,2.5,260,W,1006,0.4,75,75,low
Cochin,Kerala,India,9.97,76.23,1636962300,15-11-2021 13:15,29,3.8,250,WSW,1006,0.4,75,75,low
Cochin,Kerala,India,9.97,76.23,1636963200,15-11-2021 13:30,28,4.3,120,ESE,1005,0.4,84,75,low
Cochin,Kerala,India,9.97,76.23,1636964100,15-11-2021 13:45,29,3.8,210,SSW,1006,0.4,79,75,low
Cochin,Kerala,India,9.97,76.23,1636965000,15-11-2021 14:00,29,3.8,210,SSW,1006,0.4,79,75,low
Cochin,Kerala,India,9.97,76.23,1636965900,15-11-2021 14:15,28,4.3,120,ESE,1005,0.4,84,75,low
Cochin,Kerala,India,9.97,76.23,1636966800,15-11-2021 14:30,29,6.9,220,SW,1004,1.4,75,75,low
Cochin,Kerala,India,9.97,76.23,1636967700,15-11-2021 14:45,29,2.5,200,SSW,1005,0.4,79,75,low
Cochin,Kerala,India,9.97,76.23,1636968600,15-11-2021 15:00,29,2.5,200,SSW,1005,1.4,79,75,low
Cochin,Kerala,India,9.97,76.23,1636968600,15-11-2021 15:00,27.6,6.7,224,SW,1005,1.4,79,77,low
Cochin,Kerala,India,9.97,76.23,1636970400,15-11-2021 15:30,27,5.6,230,SW,1005,0.3,89,75,low
Cochin,Kerala,India,9.97,76.23,1636971300,15-11-2021 15:45,28.2,9.4,248,WSW,1005,0.6,77,57,low
Cochin,Kerala,India,9.97,76.23,1636972200,15-11-2021 16:00,28,5.6,210,SSW,1004,0.3,84,75,low
Cochin,Kerala,India,9.97,76.23,1636973100,15-11-2021 16:15,27,5.6,230,SW,1005,0.3,89,75,low
Cochin,Kerala,India,9.97,76.23,1636974000,15-11-2021 16:30,25,2.5,220,SW,1005,0.3,94,75,low
Cochin,Kerala,India,9.97,76.23,1636974900,15-11-2021 16:45,25,5.6,280,W,1005,0.3,94,75,low
Cochin,Kerala,India,9.97,76.23,1636975800,15-11-2021 17:00,25,5.6,280,W,1005,0.3,94,75,low
Cochin,Kerala,India,9.97,76.23,1636976700,15-11-2021 17:15,25,2.5,220,SW,1005,0.3,94,75,low
Cochin,Kerala,India,9.97,76.23,1636977600,15-11-2021 17:30,25,2.5,60,ENE,1005,2.3,94,75,low
Cochin,Kerala,India,9.97,76.23,1636978500,15-11-2021 17:45,25,2.5,260,W,1005,0.3,94,75,low
Cochin,Kerala,India,9.97,76.23,1636979400,15-11-2021 18:00,25,2.5,260,W,1005,2.3,94,75,low
Cochin,Kerala,India,9.97,76.23,1636980300,15-11-2021 18:15,26.6,6.7,258,WSW,1006,2.3,84,88,low
Cochin,Kerala,India,9.97,76.23,1636981200,15-11-2021 18:30,25,0,263,W,1006,0.9,94,75,low
Cochin,Kerala,India,9.97,76.23,1636982100,15-11-2021 18:45,25,2.5,60,ENE,1005,2.3,94,75,low
Cochin,Kerala,India,9.97,76.23,1636983000,15-11-2021 19:00,25,3.8,90,E,1006,0.9,94,75,low
Cochin,Kerala,India,9.97,76.23,1636983900,15-11-2021 19:15,25,0,263,W,1006,0.9,94,75,low
Cochin,Kerala,India,9.97,76.23,1636984800,15-11-2021 19:30,25,2.5,120,ESE,1007,1.2,100,75,low
Cochin,Kerala,India,9.97,76.23,1636985700,15-11-2021 19:45,25,2.5,80,E,1007,0.9,94,75,low
Cochin,Kerala,India,9.97,76.23,1636986600,15-11-2021 20:00,25,2.5,80,E,1007,1.2,94,75,low
Cochin,Kerala,India,9.97,76.23,1636987500,15-11-2021 20:15,25,2.5,120,ESE,1007,1.2,100,75,low
Cochin,Kerala,India,9.97,76.23,1636988400,15-11-2021 20:30,25,3.8,80,E,1008,4.9,94,75,medium
Cochin,Kerala,India,9.97,76.23,1636989300,15-11-2021 20:45,25,3.8,110,ESE,1007,1.2,94,75,low
Cochin,Kerala,India,9.97,76.23,1636990200,15-11-2021 21:00,25,3.8,110,ESE,1007,4.9,94,75,medium
Cochin,Kerala,India,9.97,76.23,1636991100,15-11-2021 21:15,25,3.8,80,E,1008,4.9,94,75,medium
Cochin,Kerala,India,9.97,76.23,1636992000,15-11-2021 21:30,25,4.3,90,E,1008,1.7,94,75,low
Cochin,Kerala,India,9.97,76.23,1636992900,15-11-2021 21:45,25,3.8,120,ESE,1008,4.9,94,75,medium
Cochin,Kerala,India,9.97,76.23,1636993800,15-11-2021 22:00,25,3.8,120,ESE,1008,1.7,94,75,low
Cochin,Kerala,India,9.97,76.23,1636993800,15-11-2021 22:00,25,3.8,120,ESE,1008,1.7,94,75,low
Cochin,Kerala,India,9.97,76.23,1636995600,15-11-2021 22:30,25,0,47,NE,1008,1.7,94,100,low
Cochin,Kerala,India,9.97,76.23,1636996500,15-11-2021 22:45,25,0,276,W,1008,1.7,94,100,low
Cochin,Kerala,India,9.97,76.23,1636997400,15-11-2021 23:00,25,0,47,NE,1008,1.7,94,100,low
Cochin,Kerala,India,9.97,76.23,1636998300,15-11-2021 23:15,25,0,47,NE,1008,1.7,94,100,low
Cochin,Kerala,India,9.97,76.23,1636999200,15-11-2021 23:30,24,0,122,ESE,1007,1,100,100,low
Cochin,Kerala,India,9.97,76.23,1637000100,15-11-2021 23:45,25,2.5,300,WNW,1007,1.7,94,100,low
Cochin,Kerala,India,9.97,76.23,1637001000,16-11-2021 00:00,25,2.5,300,WNW,1007,1,94,100,low
Cochin,Kerala,India,9.97,76.23,1637001900,16-11-2021 00:15,24,0,122,ESE,1007,1,100,100,low
Cochin,Kerala,India,9.97,76.23,1637002800,16-11-2021 00:30,24,2.5,110,ESE,1006,1,100,75,low
Cochin,Kerala,India,9.97,76.23,1637003700,16-11-2021 00:45,24,0,122,ESE,1007,1,100,100,low
Cochin,Kerala,India,9.97,76.23,1637004600,16-11-2021 01:00,24,2.5,80,E,1006,1,100,75,low
Cochin,Kerala,India,9.97,76.23,1637005500,16-11-2021 01:15,24.6,4.3,122,ESE,1008,1,91,100,low
Cochin,Kerala,India,9.97,76.23,1637006400,16-11-2021 01:30,24,2.5,120,ESE,1006,1,100,75,low
Cochin,Kerala,India,9.97,76.23,1637007300,16-11-2021 01:45,24.6,4.3,122,ESE,1008,1,91,100,low
Cochin,Kerala,India,9.97,76.23,1637008200,16-11-2021 02:00,24,0,0,N,1006,1,100,75,low
Cochin,Kerala,India,9.97,76.23,1637009100,16-11-2021 02:15,24,2.5,120,ESE,1006,1,100,75,low
Cochin,Kerala,India,9.97,76.23,1637010000,16-11-2021 02:30,24,2.5,100,E,1005,4.5,100,75,medium
Cochin,Kerala,India,9.97,76.23,1637010900,16-11-2021 02:45,24,2.5,160,SSE,1006,1,100,75,low
Cochin,Kerala,India,9.97,76.23,1637011800,16-11-2021 03:00,24,2.5,160,SSE,1006,4.5,100,75,medium
Cochin,Kerala,India,9.97,76.23,1637012700,16-11-2021 03:15,24,2.5,100,E,1005,4.5,100,75,medium
Cochin,Kerala,India,9.97,76.23,1637013600,16-11-2021 03:30,24,3.8,100,E,1005,1.3,100,75,low
Cochin,Kerala,India,9.97,76.23,1637014500,16-11-2021 03:45,24,3.8,110,ESE,1005,4.5,100,75,medium
Cochin,Kerala,India,9.97,76.23,1637015400,16-11-2021 04:00,24,3.8,110,ESE,1005,1.3,100,75,low
Cochin,Kerala,India,9.97,76.23,1637016300,16-11-2021 04:15,24,3.8,100,E,1005,1.3,100,75,low
Cochin,Kerala,India,9.97,76.23,1637017200,16-11-2021 04:30,24,2.5,110,ESE,1005,1.5,100,75,low
Cochin,Kerala,India,9.97,76.23,1637018100,16-11-2021 04:45,24.5,4.5,143,SE,1006,1.3,92,87,low
Cochin,Kerala,India,9.97,76.23,1637019000,16-11-2021 05:00,24.4,4.3,142,SE,1006,1.5,92,73,low
Cochin,Kerala,India,9.97,76.23,1637019900,16-11-2021 05:15,24,2.5,110,ESE,1005,1.5,100,75,low
Cochin,Kerala,India,9.97,76.23,1637020800,16-11-2021 05:30,24.4,4.7,127,SE,1007,7.5,93,75,high
Cochin,Kerala,India,9.97,76.23,1637021700,16-11-2021 05:45,24,2.5,110,ESE,1005,1.5,100,75,low
Cochin,Kerala,India,9.97,76.23,1637022600,16-11-2021 06:00,24,2.5,110,ESE,1005,7.5,100,75,high
Cochin,Kerala,India,9.97,76.23,1637023500,16-11-2021 06:15,24.4,4.7,127,SE,1007,7.5,93,75,high
Cochin,Kerala,India,9.97,76.23,1637024400,16-11-2021 06:30,24,2.5,110,ESE,1007,1,100,75,low
Cochin,Kerala,India,9.97,76.23,1637025300,16-11-2021 06:45,24,0,127,SE,1007,7.5,100,75,high
Cochin,Kerala,India,9.97,76.23,1637026200,16-11-2021 07:00,24,0,120,ESE,1007,1,100,75,low
Cochin,Kerala,India,9.97,76.23,1637027100,16-11-2021 07:15,24,2.5,110,ESE,1007,1,100,75,low
Cochin,Kerala,India,9.97,76.23,1637028000,16-11-2021 07:30,26,4.3,110,ESE,1008,0.2,89,100,low
Cochin,Kerala,India,9.97,76.23,1637028900,16-11-2021 07:45,25,2.5,100,E,1007,1,94,75,low
Cochin,Kerala,India,9.97,76.23,1637029800,16-11-2021 08:00,25,2.5,100,E,1007,0.2,94,75,low
Cochin,Kerala,India,9.97,76.23,1637030700,16-11-2021 08:15,26,4.3,110,ESE,1008,0.2,89,100,low
Cochin,Kerala,India,9.97,76.23,1637031600,16-11-2021 08:30,25,2.5,130,SE,1009,2.1,100,75,low
Cochin,Kerala,India,9.97,76.23,1637032500,16-11-2021 08:45,25,3.8,180,S,1008,0.2,100,75,low
Cochin,Kerala,India,9.97,76.23,1637033400,16-11-2021 09:00,25,3.8,180,S,1008,2.9,100,75,medium
Cochin,Kerala,India,9.97,76.23,1637034300,16-11-2021 09:15,25,2.5,130,SE,1009,2.1,100,75,low
Cochin,Kerala,India,9.97,76.23,1637035200,16-11-2021 09:30,26,4.3,170,S,1009,0.7,89,75,low
Cochin,Kerala,India,9.97,76.23,1637036100,16-11-2021 09:45,26,4.3,160,SSE,1009,2.1,94,75,low
Cochin,Kerala,India,9.97,76.23,1637037000,16-11-2021 10:00,26,4.3,160,SSE,1009,0.7,94,75,low
Cochin,Kerala,India,9.97,76.23,1637037900,16-11-2021 10:15,26,4.3,170,S,1009,0.7,89,75,low
Cochin,Kerala,India,9.97,76.23,1637038800,16-11-2021 10:30,26,2.5,140,SE,1008,0.9,94,75,low
Cochin,Kerala,India,9.97,76.23,1637039700,16-11-2021 10:45,26,5.6,170,S,1009,0.7,89,75,low
Cochin,Kerala,India,9.97,76.23,1637040600,16-11-2021 11:00,26,5.6,170,S,1009,0.9,89,75,low
Cochin,Kerala,India,9.97,76.23,1637041500,16-11-2021 11:15,26,2.5,140,SE,1008,0.9,94,75,low
Cochin,Kerala,India,9.97,76.23,1637051400,16-11-2021 14:00,28,3.8,200,SSW,1006,0,79,75,low
Cochin,Kerala,India,9.97,76.23,1637052300,16-11-2021 14:15,29,0,203,SSW,1005,0,79,75,low
Cochin,Kerala,India,9.97,76.23,1637049600,16-11-2021 13:30,29,0,203,SSW,1005,0,79,75,low
Cochin,Kerala,India,9.97,76.23,1637054100,16-11-2021 14:45,27,8.1,290,WNW,1005,0.4,84,75,low
Cochin,Kerala,India,9.97,76.23,1637055000,16-11-2021 15:00,27,8.1,290,WNW,1005,1.3,84,75,low
Cochin,Kerala,India,9.97,76.23,1637055900,16-11-2021 15:15,26,8.1,270,W,1005,1.3,89,75,low
Cochin,Kerala,India,9.97,76.23,1637053200,16-11-2021 14:30,26,8.1,270,W,1005,1.3,89,75,low
Cochin,Kerala,India,9.97,76.23,1637057700,16-11-2021 15:45,26,8.1,270,W,1005,1.3,84,75,low
Cochin,Kerala,India,9.97,76.23,1637058600,16-11-2021 16:00,26,8.1,270,W,1005,0.1,84,75,low
Cochin,Kerala,India,9.97,76.23,1637059500,16-11-2021 16:15,26,2.5,300,WNW,1005,0.1,84,75,low
Cochin,Kerala,India,9.97,76.23,1637056800,16-11-2021 15:30,26,2.5,300,WNW,1005,0.1,84,75,low
Cochin,Kerala,India,9.97,76.23,1637061300,16-11-2021 16:45,26,0,0,N,1006,0.1,89,75,low
Cochin,Kerala,India,9.97,76.23,1637062200,16-11-2021 17:00,26,0,0,N,1006,0.4,89,75,low
Cochin,Kerala,India,9.97,76.23,1637063100,16-11-2021 17:15,26,0,0,N,1006,0.4,89,75,low
Cochin,Kerala,India,9.97,76.23,1637060400,16-11-2021 16:30,26,0,0,N,1006,0.4,89,75,low
Cochin,Kerala,India,9.97,76.23,1637064900,16-11-2021 17:45,26,4.3,50,NE,1006,0.4,89,75,low
Cochin,Kerala,India,9.97,76.23,1637065800,16-11-2021 18:00,26,4.3,50,NE,1006,0,89,75,low
Cochin,Kerala,India,9.97,76.23,1637066700,16-11-2021 18:15,25,4.3,50,NE,1007,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637064000,16-11-2021 17:30,25,4.3,50,NE,1007,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637068500,16-11-2021 18:45,25,3.8,100,E,1007,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637069400,16-11-2021 19:00,25,3.8,100,E,1007,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637070300,16-11-2021 19:15,25,3.8,140,SE,1008,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637067600,16-11-2021 18:30,25,3.8,140,SE,1008,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637072100,16-11-2021 19:45,25,3.8,140,SE,1008,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637073000,16-11-2021 20:00,25,3.8,140,SE,1008,0.1,94,75,low
Cochin,Kerala,India,9.97,76.23,1637073900,16-11-2021 20:15,25,3.8,90,E,1008,0.1,94,75,low
Cochin,Kerala,India,9.97,76.23,1637075700,16-11-2021 20:45,25,3.8,90,E,1008,0.3,94,75,low
Cochin,Kerala,India,9.97,76.23,1637076600,16-11-2021 21:00,25,3.8,90,E,1009,1.5,94,75,low
Cochin,Kerala,India,9.97,76.23,1637077500,16-11-2021 21:15,25,3.8,90,E,1009,1.5,94,75,low
Cochin,Kerala,India,9.97,76.23,1637077500,16-11-2021 21:15,25,0,0,N,1009,1.5,94,75,low
Cochin,Kerala,India,9.97,76.23,1637074800,16-11-2021 20:30,25,0,0,N,1009,1.5,94,75,low
Cochin,Kerala,India,9.97,76.23,1637079300,16-11-2021 21:45,25,0,0,N,1009,1.5,94,75,low
Cochin,Kerala,India,9.97,76.23,1637080200,16-11-2021 22:00,25,0,0,N,1009,0.3,94,75,low
Cochin,Kerala,India,9.97,76.23,1637078400,16-11-2021 21:30,24,0,0,N,1009,0.3,94,75,low
Cochin,Kerala,India,9.97,76.23,1637078400,16-11-2021 21:30,24,0,0,N,1009,0.3,94,75,low
Cochin,Kerala,India,9.97,76.23,1637083800,16-11-2021 23:00,24,0,0,N,1008,0.4,94,75,low
Cochin,Kerala,India,9.97,76.23,1637083800,16-11-2021 23:00,24,0,0,N,1008,0.4,94,75,low
Cochin,Kerala,India,9.97,76.23,1637082000,16-11-2021 22:30,24,0,0,N,1008,0.4,94,75,low
Cochin,Kerala,India,9.97,76.23,1637086500,16-11-2021 23:45,24,2.5,120,ESE,1008,0.4,94,75,low
Cochin,Kerala,India,9.97,76.23,1637087400,17-11-2021 00:00,24,2.5,120,ESE,1008,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637088300,17-11-2021 00:15,24,2.5,120,ESE,1008,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637085600,16-11-2021 23:30,24,2.5,120,ESE,1008,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637090100,17-11-2021 00:45,24,2.5,120,ESE,1008,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637090100,17-11-2021 00:45,24,2.5,120,ESE,1008,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637091000,17-11-2021 01:00,24,2.5,120,ESE,1008,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637091900,17-11-2021 01:15,24,2.5,120,ESE,1008,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637093700,17-11-2021 01:45,24,2.5,120,ESE,1008,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637093700,17-11-2021 01:45,24,2.5,120,ESE,1008,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637094600,17-11-2021 02:00,24.7,3.1,97,E,1007,0,89,43,low
Cochin,Kerala,India,9.97,76.23,1637092800,17-11-2021 01:30,24,2.5,20,NNE,1008,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637097300,17-11-2021 02:45,25,3.8,110,ESE,1007,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637097300,17-11-2021 02:45,25,3.8,110,ESE,1007,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637099100,17-11-2021 03:15,24,2.5,110,ESE,1007,0.1,94,75,low
Cochin,Kerala,India,9.97,76.23,1637099100,17-11-2021 03:15,24,2.5,110,ESE,1007,0.1,94,75,low
Cochin,Kerala,India,9.97,76.23,1637096400,17-11-2021 02:30,24,2.5,110,ESE,1007,0.1,94,75,low
Cochin,Kerala,India,9.97,76.23,1637101800,17-11-2021 04:00,24,3.8,110,ESE,1007,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637102700,17-11-2021 04:15,24,3.8,110,ESE,1007,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637102700,17-11-2021 04:15,24,3.8,110,ESE,1007,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637100000,17-11-2021 03:30,24,3.8,110,ESE,1007,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637105400,17-11-2021 05:00,24,3.8,110,ESE,1007,0.1,94,75,low
Cochin,Kerala,India,9.97,76.23,1637106300,17-11-2021 05:15,24,3.8,110,ESE,1007,0.1,94,75,low
