"coord.lon","coord.lat","weather.id","weather.main","weather.description","weather.icon","base","main.temp","main.feels_like","main.temp_min","main.temp_max","main.pressure","main.humidity","visibility","wind.speed","wind.deg","all","dt","sys.type","sys.id","sys.country","sys.sunrise","sys.sunset","timezone","id","name","cod"
80.9167,26.85,701,"Mist","mist","50n","stations",294.14,294.59,294.14,294.14,1011,88,2000,1.03,0,75,1637418501,1,9176,"IN",1637369988,1637408662,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",293.14,293.65,293.14,293.14,1012,94,2000,1.03,0,75,1637420302,1,9176,"IN",1637369988,1637408662,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",293.14,293.65,293.14,293.14,1012,94,2000,1.03,0,75,1637422152,1,9176,"IN",1637369988,1637408662,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",293.14,293.49,293.14,293.14,1012,88,2000,1.03,0,75,1637424121,1,9176,"IN",1637369988,1637408662,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",293.14,293.49,293.14,293.14,1012,88,2000,1.03,0,75,1637425636,1,9176,"IN",1637369988,1637408662,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",293.14,293.49,293.14,293.14,1012,88,2000,1.03,0,75,1637427254,1,9176,"IN",1637369988,1637408662,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",292.14,292.55,292.14,292.14,1012,94,2000,1.03,0,75,1637429393,1,9176,"IN",1637369988,1637408662,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",292.14,292.39,292.14,292.14,1013,88,2000,1.03,0,75,1637431326,1,9176,"IN",1637369988,1637408662,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",291.14,291.45,291.14,291.14,1013,94,2000,1.03,0,75,1637433016,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",291.14,291.29,291.14,291.14,1012,88,2000,1.03,0,40,1637434806,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",290.14,290.35,290.14,290.14,1012,94,2000,1.03,0,40,1637436552,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",290.14,290.35,290.14,290.14,1012,94,2000,1.03,0,20,1637438290,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",290.14,290.35,290.14,290.14,1012,94,2000,1.03,0,24,1637440120,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",290.14,290.35,290.14,290.14,1012,94,2000,1.03,0,39,1637442066,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",290.14,290.35,290.14,290.14,1012,94,2000,1.03,0,15,1637443809,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",289.14,289.25,289.14,289.14,1011,94,2000,1.03,0,15,1637445634,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",289.14,289.25,289.14,289.14,1011,94,2000,1.03,0,13,1637447405,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",289.14,289.25,289.14,289.14,1011,94,1500,2.06,250,13,1637449208,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",289.14,289.25,289.14,289.14,1011,94,1500,1.54,250,13,1637450932,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",289.14,289.25,289.14,289.14,1011,94,1500,1.54,250,11,1637452892,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",289.14,289.25,289.14,289.14,1011,94,1500,1.03,0,0,1637454605,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",289.14,289.25,289.14,289.14,1012,94,1200,1.03,0,0,1637456317,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,741,"Fog","fog","50d","stations",289.14,289.25,289.14,289.14,1012,94,1000,1.03,0,0,1637458312,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,741,"Fog","fog","50d","stations",289.14,289.25,289.14,289.14,1012,94,800,1.03,0,0,1637459891,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,741,"Fog","fog","50d","stations",289.14,289.25,289.14,289.14,1013,94,800,1.03,0,0,1637461625,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,741,"Fog","fog","50d","stations",290.14,290.35,290.14,290.14,1013,94,800,1.03,0,0,1637463656,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,741,"Fog","fog","50d","stations",291.14,291.29,291.14,291.14,1014,88,800,1.54,270,0,1637465410,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50d","stations",292.14,292.39,292.14,292.14,1014,88,1000,2.57,280,0,1637467323,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50d","stations",294.14,294.46,294.14,294.14,1014,83,1500,2.57,250,0,1637469084,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50d","stations",295.14,295.56,295.14,295.14,1014,83,2000,2.57,290,0,1637470927,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50d","stations",297.14,297.4,297.14,297.14,1014,69,2000,1.54,270,0,1637472568,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50d","stations",298.14,298.39,298.14,298.14,1014,65,2000,1.54,270,0,1637474406,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,800,"Clear","clear sky","01d","stations",301.14,300.24,301.14,301.14,1011,30,1011,997,10000,4.21,294,5.19,0,1637476209,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,800,"Clear","clear sky","01d","stations",301.14,300.24,301.14,301.14,1011,30,1011,997,10000,4.21,294,5.19,0,1637477844,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,800,"Clear","clear sky","01d","stations",301.71,300.62,301.71,301.71,1010,29,1010,996,10000,4.52,295,5.45,0,1637479922,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,800,"Clear","clear sky","01d","stations",301.71,300.62,301.71,301.71,1010,29,1010,996,10000,4.52,295,5.45,0,1637481547,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,800,"Clear","clear sky","01d","stations",301.71,300.62,301.71,301.71,1010,29,1010,996,10000,4.52,295,5.45,0,1637483326,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,800,"Clear","clear sky","01d","stations",301.68,300.5,301.68,301.68,1010,27,1010,995,10000,4.61,295,5.38,0,1637485233,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,800,"Clear","clear sky","01d","stations",301.18,300.22,301.18,301.18,1009,29,1009,995,10000,4.42,295,5.57,0,1637487084,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,800,"Clear","clear sky","01d","stations",301.18,300.22,301.18,301.18,1009,29,1009,995,10000,4.42,295,5.57,0,1637488812,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,800,"Clear","clear sky","01d","stations",299.3,299.3,299.3,299.3,1010,35,1010,995,10000,3.41,295,5.81,0,1637490771,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,800,"Clear","clear sky","01d","stations",299.3,299.3,299.3,299.3,1010,35,1010,995,10000,3.41,295,5.81,0,1637492412,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,800,"Clear","clear sky","01d","stations",297.25,296.73,297.25,297.25,1010,39,1010,995,10000,3.36,295,5.02,0,1637494205,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,800,"Clear","clear sky","01n","stations",297.02,296.45,297.02,297.02,1010,38,1010,996,10000,3.27,294,4.57,0,1637496126,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50n","stations",298.14,298.39,298.14,298.14,1010,65,3000,1.03,0,0,1637497750,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,800,"Clear","clear sky","01n","stations",296.18,295.56,296.18,296.18,1011,39,1011,996,10000,3.14,295,4.52,0,1637499639,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50n","stations",296.14,296.4,296.14,296.14,1011,73,2500,1.03,0,0,1637501369,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50n","stations",295.14,295.3,295.14,295.14,1011,73,2500,1.03,0,0,1637503307,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50n","stations",295.14,295.3,295.14,295.14,1012,73,2500,1.54,0,0,1637505134,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50n","stations",294.14,294.46,294.14,294.14,1012,83,2500,1.54,0,0,1637506782,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50n","stations",294.14,294.46,294.14,294.14,1012,83,2500,1.54,230,0,1637508582,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50n","stations",294.14,294.46,294.14,294.14,1012,83,2500,2.06,260,0,1637510130,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",293.14,293.36,293.14,293.14,1012,83,2500,1.54,290,0,1637511944,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",293.14,293.36,293.14,293.14,1013,83,2500,1.54,290,0,1637513705,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",293.14,293.36,293.14,293.14,1013,83,2500,2.06,300,0,1637515866,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",293.14,293.36,293.14,293.14,1013,83,2000,2.06,300,0,1637517673,1,9176,"IN",1637456434,1637495047,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",293.14,293.36,293.14,293.14,1013,83,2000,1.54,320,0,1637519226,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",292.14,292.39,292.14,292.14,1012,88,2000,1.03,0,0,1637521211,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",291.14,291.29,291.14,291.14,1012,88,2000,1.03,0,0,1637522880,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",291.14,291.29,291.14,291.14,1012,88,2000,1.03,0,0,1637524891,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",290.14,290.19,290.14,290.14,1012,88,2000,1.03,0,0,1637526723,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",290.14,290.19,290.14,290.14,1012,88,2000,1.03,0,0,1637528522,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",289.14,289.09,289.14,289.14,1012,88,2000,0,0,0,1637530214,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",289.14,289.09,289.14,289.14,1012,88,2000,0,0,0,1637531956,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",289.14,289.09,289.14,289.14,1012,88,2000,1.03,0,0,1637533806,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",290.14,290.04,290.14,290.14,1011,82,2000,1.54,290,0,1637535683,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",290.14,290.04,290.14,290.14,1011,82,2000,1.54,290,0,1637537407,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",289.14,289.09,289.14,289.14,1011,88,2000,1.54,290,0,1637539209,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",289.14,289.09,289.14,289.14,1012,88,2000,0,0,0,1637540902,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50d","stations",288.14,288.15,288.14,288.14,1012,94,2000,0,0,0,1637542890,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50d","stations",288.14,288.15,288.14,288.14,1012,94,1500,0,0,0,1637544714,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50d","stations",288.14,287.99,288.14,288.14,1013,88,1500,1.54,270,0,1637546448,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50d","stations",288.14,287.99,288.14,288.14,1013,88,1500,1.54,270,0,1637548224,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50d","stations",290.14,290.04,290.14,290.14,1014,82,1500,2.57,290,0,1637550181,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50d","stations",291.14,291.14,291.14,291.14,1014,82,1500,2.57,290,0,1637551994,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50d","stations",292.14,292.11,292.14,292.14,1014,77,2000,2.57,300,0,1637553495,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50d","stations",294.14,294.07,294.14,294.14,1014,68,2000,2.57,300,0,1637555304,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50d","stations",295.14,295.07,295.14,295.14,1014,64,2500,3.09,300,0,1637557324,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50d","stations",296.14,295.96,296.14,296.14,1014,56,2500,3.09,300,0,1637558971,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50d","stations",297.14,296.98,297.14,297.14,1014,53,2500,3.6,310,0,1637560871,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50d","stations",298.14,298,298.14,298.14,1013,50,3000,3.6,290,0,1637562536,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50d","stations",298.14,298,298.14,298.14,1013,50,3000,3.6,290,0,1637564261,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50d","stations",299.14,299.14,299.14,299.14,1012,44,3000,3.6,280,0,1637566211,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50d","stations",300.14,299.96,300.14,300.14,1011,39,3000,3.6,270,0,1637568032,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50d","stations",300.14,300.06,300.14,300.14,1011,41,3000,3.6,260,0,1637570001,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50d","stations",300.14,299.96,300.14,300.14,1010,39,3000,3.6,260,0,1637571683,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50d","stations",300.14,299.96,300.14,300.14,1010,39,3000,5.14,270,0,1637573406,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50d","stations",300.14,299.96,300.14,300.14,1010,39,3000,5.14,270,0,1637575236,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50d","stations",300.14,299.82,300.14,300.14,1009,36,3000,4.12,260,0,1637577004,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50d","stations",299.14,299.14,299.14,299.14,1009,41,3000,3.6,270,0,1637578858,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50d","stations",298.14,297.92,298.14,298.14,1009,47,3000,3.6,270,0,1637580573,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50n","stations",297.14,296.98,297.14,297.14,1009,53,3000,2.06,240,0,1637582313,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50n","stations",297.14,296.98,297.14,297.14,1009,53,3000,2.06,240,0,1637584036,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50n","stations",295.14,294.86,295.14,295.14,1010,56,3000,0,0,0,1637585931,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50n","stations",294.14,293.76,294.14,294.14,1010,56,3000,1.03,0,0,1637587811,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50n","stations",293.14,292.87,293.14,293.14,1011,64,3000,2.57,260,0,1637589532,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50n","stations",293.14,292.87,293.14,293.14,1011,64,3000,2.06,260,0,1637591347,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50n","stations",292.14,291.87,292.14,292.14,1011,68,3000,2.06,260,0,1637593131,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50n","stations",292.14,291.87,292.14,292.14,1011,68,3000,1.54,230,0,1637594851,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50n","stations",292.14,291.74,292.14,292.14,1011,63,2500,1.54,250,0,1637596712,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50n","stations",291.14,290.77,291.14,291.14,1011,68,2500,1.54,250,0,1637598610,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50n","stations",291.14,290.77,291.14,291.14,1011,68,2500,1.54,250,0,1637600444,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50n","stations",290.14,289.77,290.14,290.14,1011,72,2500,1.03,0,0,1637602086,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",290.14,289.77,290.14,290.14,1011,72,2500,1.54,260,0,1637603986,1,9176,"IN",1637542880,1637581433,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",289.14,288.81,289.14,289.14,1011,77,2500,2.06,270,0,1637605977,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",289.14,288.81,289.14,289.14,1011,77,2500,1.54,250,0,1637607459,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",288.14,287.84,288.14,288.14,1011,82,2000,1.54,250,0,1637609370,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",288.14,287.71,288.14,288.14,1011,77,2000,2.06,260,0,1637611136,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",288.14,287.71,288.14,288.14,1010,77,2000,1.03,0,0,1637612916,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",288.14,287.71,288.14,288.14,1010,77,2000,1.03,0,0,1637614737,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",287.14,286.74,287.14,287.14,1010,82,2000,1.03,0,0,1637616741,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",287.14,286.74,287.14,287.14,1010,82,2000,1.03,0,0,1637618488,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",287.14,286.74,287.14,287.14,1010,82,2000,1.03,0,0,1637620207,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",287.14,286.74,287.14,287.14,1010,82,2000,1.03,0,0,1637621978,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",286.14,285.64,286.14,286.14,1010,82,2000,0,0,0,1637623777,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",286.14,285.64,286.14,286.14,1011,82,2000,0,0,0,1637625729,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",286.14,285.64,286.14,286.14,1011,82,2000,0,0,0,1637627405,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50n","stations",285.14,284.67,285.14,285.14,1011,87,2000,0,0,0,1637629238,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50d","stations",284.14,283.72,284.14,284.14,1012,93,2000,0,0,0,1637631087,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50d","stations",284.14,283.72,284.14,284.14,1012,93,2000,0,0,0,1637632779,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50d","stations",285.14,284.85,285.14,285.14,1013,94,2000,0,0,0,1637634773,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50d","stations",287.14,287.05,287.14,287.14,1013,94,2000,0,0,0,1637636436,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50d","stations",288.14,287.99,288.14,288.14,1013,88,2000,0,0,0,1637638385,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50d","stations",290.14,289.91,290.14,290.14,1014,77,2000,1.03,260,0,1637640039,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50d","stations",292.14,291.87,292.14,292.14,1014,68,2500,1.54,280,0,1637641812,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50d","stations",293.14,292.87,293.14,293.14,1014,64,3000,1.54,290,0,1637643735,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
80.9167,26.85,701,"Mist","mist","50d","stations",295.14,294.78,295.14,295.14,1014,53,3000,1.54,330,0,1637645412,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50d","stations",296.14,295.88,296.14,296.14,1014,53,3000,1.54,330,0,1637647271,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50d","stations",297.14,296.9,297.14,297.14,1014,50,3000,1.54,320,0,1637649223,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50d","stations",298.14,297.84,298.14,298.14,1013,44,3000,2.06,320,0,1637650864,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50d","stations",298.14,297.84,298.14,298.14,1013,44,3000,1.54,340,0,1637652594,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50d","stations",299.14,299.14,299.14,299.14,1012,38,3000,1.54,340,0,1637654525,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50d","stations",299.14,299.14,299.14,299.14,1012,41,3000,1.03,0,0,1637656205,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50d","stations",299.14,299.14,299.14,299.14,1011,36,3000,3.6,290,0,1637657903,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50d","stations",299.14,299.14,299.14,299.14,1011,36,3000,3.09,270,0,1637659795,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50d","stations",300.14,299.64,300.14,300.14,1011,32,3000,3.09,270,0,1637661828,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50d","stations",299.14,299.14,299.14,299.14,1011,36,3000,2.06,270,0,1637663411,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
80.9167,26.85,721,"Haze","haze","50d","stations",299.14,299.14,299.14,299.14,1011,38,3000,2.06,270,0,1637665326,1,9176,"IN",1637629326,1637667820,19800,1264733,"Lucknow",200
