Date,time,close,open,price,volume,valueChange,percentageChange,nifty50
12-11-2021,12:55:05,77210.9,77580,77810.15,6570,230.15,0.296661511,17994.3
12-11-2021,13:00:04,77210.9,77580,77834.7,6623,254.7,0.328306265,17993.3
12-11-2021,13:05:05,77210.9,77580,77832.3,6755,252.3,0.325212684,18006.4
12-11-2021,13:10:05,77210.9,77580,77816,6790,236,0.304202114,18009
12-11-2021,13:15:05,77210.9,77580,77899.85,6908,319.85,0.412284094,18028.3
12-11-2021,13:36:25,77210.9,77580,77914.3,7245,334.3,0.430910028,18043
12-11-2021,14:00:11,77210.9,77580,78000,7873,420,0.541376643,18054
12-11-2021,14:05:15,77210.9,77580,78099.9,8043,519.9,0.670146945,18075
12-11-2021,14:10:10,77210.9,77580,78085,8108,505,0.650940964,18079
12-11-2021,14:15:11,77210.9,77580,78142,8207,562,0.724413509,18085.15
12-11-2021,14:20:11,77210.9,77580,78105.25,8272,525.25,0.677043052,18077.05
12-11-2021,14:25:12,77210.9,77580,78100,8353,520,0.670275844,18085.9
12-11-2021,14:30:06,77210.9,77580,78100.6,8494,520.6,0.671049239,18089.2
12-11-2021,14:35:10,77210.9,77580,78124.9,8535,544.9,0.702371745,18088.2
12-11-2021,14:40:05,77210.9,77580,78147.65,8781,567.65,0.731696313,18107.8
12-11-2021,14:45:04,77210.9,77580,78150,8859,570,0.734725445,18111.55
12-11-2021,14:50:05,77210.9,77580,78216,9089,636,0.819798917,18116.95
12-11-2021,14:55:11,77210.9,77580,78157.95,9230,577.95,0.744972931,18117.5
12-11-2021,15:00:04,77210.9,77580,78175,9415,595,0.766950245,18107
12-11-2021,15:05:12,77210.9,77580,78250,9821,670,0.863624646,18100.4
12-11-2021,15:10:09,77210.9,77580,78203,10228,623,0.803042021,18100.05
12-11-2021,15:15:11,77210.9,77580,78121.55,10431,541.55,0.698053622,18095
12-11-2021,15:20:12,77210.9,77580,78150.05,10811,570.05,0.734789894,18104
12-11-2021,15:25:05,77210.9,77580,78100,11311,520,0.670275844,18097.45
12-11-2021,15:29:05,77210.9,77580,78174.85,13178,594.85,0.766756896,18098.65
15-11-2021,10:04:27,78174.85,78400,78286.1,1687,-113.9,-0.145280612,18178.15
15-11-2021,10:10:05,78174.85,78400,78260.55,1759,-139.45,-0.177869898,18165.15
15-11-2021,10:15:04,78174.85,78400,78293.45,1839,-106.55,-0.135905612,18163.65
15-11-2021,10:20:04,78174.85,78400,78230.3,1888,-169.7,-0.216454082,18068.55
15-11-2021,10:25:04,78174.85,78400,78170.15,2066,-229.85,-0.29317602,18142.45
15-11-2021,10:30:07,78174.85,78400,78162.9,2120,-237.1,-0.302423469,18134
15-11-2021,10:35:05,78174.85,78400,77897.55,2441,-502.45,-0.640880102,18153.3
15-11-2021,10:40:04,78174.85,78400,78065,2577,-335,-0.427295918,18152.6
15-11-2021,11:07:41,78174.85,78400,78254.35,3424,-145.65,-0.185778061,18144.95
15-11-2021,11:10:05,78174.85,78400,78224.05,3451,-175.95,-0.22442602,18137.55
15-11-2021,11:15:05,78174.85,78400,78338.55,3474,-61.45,-0.078380102,18135.35
15-11-2021,11:20:05,78174.85,78400,78286.15,3514,-113.85,-0.145216837,18147.35
15-11-2021,11:25:06,78174.85,78400,78315.95,3535,-84.05,-0.107206633,18137
15-11-2021,11:30:11,78174.85,78400,78330,3565,-70,-0.089285714,18118.8
15-11-2021,11:35:14,78174.85,78400,78261,3578,-139,-0.177295918,18123.4
15-11-2021,11:40:04,78174.85,78400,78200,3615,-200,-0.255102041,18118.75
15-11-2021,11:45:05,78174.85,78400,78208.85,3636,-191.15,-0.243813776,18111.5
15-11-2021,11:50:14,78174.85,78400,78180.95,3750,-219.05,-0.27940051,18083.5
15-11-2021,11:55:11,78174.85,78400,78251.25,3847,-148.75,-0.189732143,18112.6
15-11-2021,12:00:11,78174.85,78400,78200,3914,-200,-0.255102041,18108.3
15-11-2021,12:05:06,78174.85,78400,78173.6,3965,-226.4,-0.28877551,18109.35
15-11-2021,12:10:17,78174.85,78400,78198.6,4020,-201.4,-0.256887755,18108.6
15-11-2021,12:15:11,78174.85,78400,78155.95,4054,-244.05,-0.311288265,18115.1
15-11-2021,12:20:04,78174.85,78400,78216.6,4106,-183.4,-0.233928571,18103.55
15-11-2021,12:25:05,78174.85,78400,78250,4119,-150,-0.191326531,18112.95
15-11-2021,12:30:05,78174.85,78400,78185.45,4194,-214.55,-0.273660714,18102.8
15-11-2021,12:35:04,78174.85,78400,78199.85,4232,-200.15,-0.255293367,18113.15
15-11-2021,12:40:04,78174.85,78400,78220.5,4258,-179.5,-0.228954082,18124.5
15-11-2021,12:45:05,78174.85,78400,78327,4328,-73,-0.093112245,18118
15-11-2021,12:50:07,78174.85,78400,78338.8,4387,-61.2,-0.078061224,18120.75
15-11-2021,12:55:11,78174.85,78400,78397.2,4509,-2.8,-0.003571429,18112.4
15-11-2021,13:00:04,78174.85,78400,78395.45,4546,-4.55,-0.005803571,18119.75
15-11-2021,13:05:04,78174.85,78400,78398.55,4581,-1.45,-0.00184949,18118.3
15-11-2021,13:10:04,78174.85,78400,78393.1,4594,-6.9,-0.00880102,18117.4
15-11-2021,13:15:42,78174.85,78400,78391.15,4687,-8.85,-0.011288265,18083.3
15-11-2021,13:20:04,78174.85,78400,78428.6,4770,28.6,0.036479592,18099.75
15-11-2021,13:25:04,78174.85,78400,78417.15,4802,17.15,0.021875,18107.65
15-11-2021,13:30:05,78174.85,78400,78417,4842,17,0.021683673,18104.05
15-11-2021,13:35:11,78174.85,78400,78535.25,4953,135.25,0.172512755,18117.95
15-11-2021,13:40:12,78174.85,78400,78507.05,5018,107.05,0.136543367,18118.3
15-11-2021,13:45:07,78174.85,78400,78501,5066,101,0.128826531,18113.3
15-11-2021,13:50:04,78174.85,78400,78500.05,5114,100.05,0.127614796,18107.55
15-11-2021,13:55:04,78174.85,78400,78508.4,5163,108.4,0.138265306,18109.85
15-11-2021,14:00:06,78174.85,78400,78450,5191,50,0.06377551,18113.15
15-11-2021,14:05:04,78174.85,78400,78547.95,5244,147.95,0.188711735,18119.35
15-11-2021,14:48:57,78174.85,78400,78686.1,6628,286.1,0.364923469,18120.05
15-11-2021,14:50:12,78174.85,78400,78785.9,6737,385.9,0.492219388,18122.35
15-11-2021,14:55:06,78174.85,78400,78841.65,7119,441.65,0.563329082,18117.4
15-11-2021,15:00:04,78174.85,78400,78764.1,7452,364.1,0.464413265,18121.15
15-11-2021,15:05:13,78174.85,78400,78714.9,7788,314.9,0.401658163,18120.8
15-11-2021,15:10:11,78174.85,78400,78549.8,8231,149.8,0.191071429,18124.75
15-11-2021,15:15:13,78174.85,78400,78550.3,8748,150.3,0.191709184,18109.3
15-11-2021,15:20:07,78174.85,78400,78544.9,9187,144.9,0.184821429,18101.35
15-11-2021,15:30:04,78174.85,78400,78255.6,9981,-144.4,-0.184183673,18092.6
16-11-2021,09:38:07,78485.5,78410,78944.6,1489,534.6,0.681800791,18064.85
16-11-2021,09:39:08,78485.5,78410,78900.5,1518,490.5,0.625557965,18052.85
16-11-2021,09:40:07,78485.5,78410,78780,1575,370,0.471878587,18044.95
16-11-2021,09:41:07,78485.5,78410,78700,1634,290,0.369850784,18047.4
16-11-2021,09:42:07,78485.5,78410,78706.45,1679,296.45,0.378076776,18044.35
16-11-2021,09:43:07,78485.5,78410,78761,1712,351,0.447646984,18035.6
16-11-2021,09:44:07,78485.5,78410,78693.55,1739,283.55,0.361624793,18035.4
16-11-2021,09:45:07,78485.5,78410,78750,1747,340,0.433618161,18044.05
16-11-2021,09:46:08,78485.5,78410,78759.25,1774,349.25,0.445415126,18048.45
16-11-2021,09:47:07,78485.5,78410,78774.2,1792,364.2,0.464481571,18042
16-11-2021,09:48:07,78485.5,78410,78755.65,1795,345.65,0.440823875,18041.75
16-11-2021,09:49:07,78485.5,78410,78789.75,1802,379.75,0.484313225,18046.3
16-11-2021,09:50:07,78485.5,78410,78944.55,1862,534.55,0.681737023,18060.65
16-11-2021,09:51:07,78485.5,78410,78945.65,1926,535.65,0.683139906,18051.65
16-11-2021,09:53:07,78485.5,78410,78913.65,1985,503.65,0.642328785,18055.4
16-11-2021,09:54:07,78485.5,78410,78913.65,1987,503.65,0.642328785,18060.9
16-11-2021,09:55:07,78485.5,78410,78902.3,2037,492.3,0.62785359,18053.55
16-11-2021,09:56:07,78485.5,78410,78887.5,2056,477.5,0.608978447,18062
16-11-2021,09:57:07,78485.5,78410,78950,2178,540,0.688687667,18061.3
16-11-2021,09:58:08,78485.5,78410,79015.7,2384,605.7,0.772478,18068.5
16-11-2021,09:59:07,78485.5,78410,79075.35,2444,665.35,0.848552481,18067.8
16-11-2021,10:00:07,78485.5,78410,79099,2505,689,0.87871445,18062.9
16-11-2021,10:01:07,78485.5,78410,79093.6,2548,683.6,0.871827573,18067.25
16-11-2021,10:02:07,78485.5,78410,79086.15,2597,676.15,0.862326234,18060.4
16-11-2021,10:03:07,78485.5,78410,79085.5,2617,675.5,0.861497258,18058.5
16-11-2021,10:04:07,78485.5,78410,79075.35,2688,665.35,0.848552481,18064.25
16-11-2021,10:05:07,78485.5,78410,79076.1,2698,666.1,0.849508991,18069
16-11-2021,10:06:07,78485.5,78410,79083.65,2701,673.65,0.859137865,18069.2
16-11-2021,10:07:07,78485.5,78410,79083.65,2725,673.65,0.859137865,18071.6
16-11-2021,10:08:07,78485.5,78410,79149.9,2793,739.9,0.943629639,18070.8
16-11-2021,10:09:07,78485.5,78410,79154.7,2862,744.7,0.949751307,18072.55
16-11-2021,11:21:56,78485.5,78410,79000,4548,590,0.752455044,18028.8
16-11-2021,11:22:03,78485.5,78410,79042,4549,632,0.80601964,18028.3
16-11-2021,11:24:07,78485.5,78410,79083.6,4576,673.6,0.859074098,18029.5
16-11-2021,11:25:07,78485.5,78410,79081.6,4580,671.6,0.856523403,18035.4
16-11-2021,11:26:07,78485.5,78410,79000.2,4605,590.2,0.752710114,18040.8
16-11-2021,11:27:06,78485.5,78410,79078.45,4610,668.45,0.852506058,18041.5
16-11-2021,11:28:06,78485.5,78410,79086.8,4637,676.8,0.86315521,18044.5
16-11-2021,11:29:07,78485.5,78410,79099,4651,689,0.87871445,18046.05
16-11-2021,11:30:07,78485.5,78410,79130.15,4698,720.15,0.918441525,18048.8
16-11-2021,11:31:07,78485.5,78410,79109.6,4722,699.6,0.892233134,18049.9
16-11-2021,11:32:07,78485.5,78410,79170.5,4755,760.5,0.969901798,18045.5
16-11-2021,11:33:07,78485.5,78410,79000.1,4830,590.1,0.752582579,18045.8
16-11-2021,11:34:07,78485.5,78410,79100,4849,690,0.879989797,18048.95
16-11-2021,11:35:07,78485.5,78410,79124.55,4867,714.55,0.911299579,18049.25
16-11-2021,11:36:07,78485.5,78410,79122,4873,712,0.908047443,18046
16-11-2021,11:37:06,78485.5,78410,79147,4874,737,0.939931131,18050.15
16-11-2021,11:38:07,78485.5,78410,79128.65,4890,718.65,0.916528504,18054.15
16-11-2021,11:39:07,78485.5,78410,79101,4907,691,0.881265145,18056.1
16-11-2021,11:40:07,78485.5,78410,79141.3,4944,731.3,0.93266165,18059.95
16-11-2021,11:41:07,78485.5,78410,79025.1,4975,615.1,0.784466267,18061.1
16-11-2021,11:42:07,78485.5,78410,79127.4,4973,717.4,0.91493432,18059.9
16-11-2021,11:43:05,78485.5,78410,79130.4,4974,720.4,0.918760362,18053.25
16-11-2021,11:44:07,78485.5,78410,79130.4,4981,720.4,0.918760362,18057.25
16-11-2021,11:45:07,78485.5,78410,79148.6,5003,738.6,0.941971687,18062.5
16-11-2021,11:46:07,78485.5,78410,79148.65,5022,738.65,0.942035455,18065.3
16-11-2021,11:47:07,78485.5,78410,79191.65,5086,781.65,0.996875399,18061.7
16-11-2021,11:48:07,78485.5,78410,79199.9,5228,789.9,1.007397016,18062.5
16-11-2021,11:49:07,78485.5,78410,79220.25,5265,810.25,1.033350338,18062.4
16-11-2021,11:50:07,78485.5,78410,79190,5287,780,0.994771075,18059.9
16-11-2021,11:51:08,78485.5,78410,79228.55,5294,818.55,1.043935722,18060.9
16-11-2021,11:52:07,78485.5,78410,79190,5296,780,0.994771075,18062.6
16-11-2021,11:53:07,78485.5,78410,79228.5,5322,818.5,1.043871955,18062.1
16-11-2021,11:54:07,78485.5,78410,79283.85,5368,873.85,1.114462441,18063.15
16-11-2021,11:55:07,78485.5,78410,79210.6,5470,800.6,1.021043234,18063.2
16-11-2021,11:56:07,78485.5,78410,79246.15,5494,836.15,1.066381839,18062.2
16-11-2021,11:57:07,78485.5,78410,79248.1,5502,838.1,1.068868767,18060.2
16-11-2021,11:58:07,78485.5,78410,79120.5,5521,710.5,0.906134422,18057.15
16-11-2021,11:59:08,78485.5,78410,79144.05,5562,734.05,0.936168856,18055.65
16-11-2021,12:00:07,78485.5,78410,79119.35,5610,709.35,0.904667772,18054.05
16-11-2021,12:01:07,78485.5,78410,79121.95,5645,711.95,0.907983676,18056.85
16-11-2021,12:02:07,78485.5,78410,79004.25,5680,594.25,0.757875271,18055.4
16-11-2021,12:03:07,78485.5,78410,79111.85,5701,701.85,0.895102665,18056.85
16-11-2021,12:04:07,78485.5,78410,79108.7,5745,698.7,0.891085321,18053.15
16-11-2021,12:05:07,78485.5,78410,79096.8,5785,686.8,0.875908685,18049.4
16-11-2021,12:06:07,78485.5,78410,79096.8,5787,686.8,0.875908685,18052.2
16-11-2021,12:07:07,78485.5,78410,79117.8,5791,707.8,0.902690983,18066.4
16-11-2021,12:08:07,78485.5,78410,79120.6,5837,710.6,0.906261956,18072.1
16-11-2021,12:09:07,78485.5,78410,79125.2,5850,715.2,0.912128555,18075.7
16-11-2021,12:10:07,78485.5,78410,79055.1,5856,645.1,0.822726693,18081.35
16-11-2021,12:11:07,78485.5,78410,79104.65,5859,694.65,0.885920163,18080.7
16-11-2021,12:12:07,78485.5,78410,79065,5906,655,0.835352634,18082.35
16-11-2021,12:13:07,78485.5,78410,79069.55,5943,659.55,0.841155465,18087.75
16-11-2021,12:14:06,78485.5,78410,79096,5945,686,0.874888407,18085.7
16-11-2021,12:15:07,78485.5,78410,79111.75,5957,701.75,0.894975131,18086.8
16-11-2021,12:16:07,78485.5,78410,79098.9,5992,688.9,0.878586915,18087.65
16-11-2021,12:17:07,78485.5,78410,79096.6,5996,686.6,0.875653616,18087.4
16-11-2021,12:18:07,78485.5,78410,79077.25,5998,667.25,0.850975641,18085.8
16-11-2021,12:19:07,78485.5,78410,79000,6033,590,0.752455044,18086.95
16-11-2021,12:20:10,78485.5,78410,79000,6090,590,0.752455044,18086.85
16-11-2021,12:21:07,78485.5,78410,79050.05,6100,640.05,0.816286188,18089.5
16-11-2021,12:22:07,78485.5,78410,79020,6103,610,0.777961995,18090.5
16-11-2021,12:23:07,78485.5,78410,79001,6134,591,0.753730392,18090.55
16-11-2021,12:24:07,78485.5,78410,79049.95,6147,639.95,0.816158653,18096.8
16-11-2021,12:25:07,78485.5,78410,79019.05,6183,609.05,0.776750414,18096.95
16-11-2021,12:26:07,78485.5,78410,79000,6318,590,0.752455044,18093.45
16-11-2021,12:27:07,78485.5,78410,79032.35,6350,622.35,0.793712537,18089.85
16-11-2021,12:28:07,78485.5,78410,79027.8,6434,617.8,0.787909705,18082.9
16-11-2021,12:29:07,78485.5,78410,78963,6500,553,0.705267185,18078.5
16-11-2021,12:30:07,78485.5,78410,78999.25,6515,589.25,0.751498533,18084.1
16-11-2021,12:31:07,78485.5,78410,78995.05,6543,585.05,0.746142074,18085.1
16-11-2021,12:32:07,78485.5,78410,78929.85,6592,519.85,0.662989415,18082.3
16-11-2021,12:33:07,78485.5,78410,78925.65,6604,515.65,0.657632955,18074.1
16-11-2021,12:34:07,78485.5,78410,78911.95,6621,501.95,0.640160694,18077.8
16-11-2021,12:35:07,78485.5,78410,78990.85,6657,580.85,0.740785614,18086.05
16-11-2021,12:36:07,78485.5,78410,78989.45,6661,579.45,0.739000128,18083.8
16-11-2021,12:37:07,78485.5,78410,79000,6669,590,0.752455044,18086.05
16-11-2021,12:38:07,78485.5,78410,78986.1,6694,576.1,0.734727713,18087.9
16-11-2021,12:39:07,78485.5,78410,78998.15,6746,588.15,0.750095651,18083.35
16-11-2021,12:40:07,78485.5,78410,78975.85,6752,565.85,0.721655401,18081.75
16-11-2021,12:41:07,78485.5,78410,78995,6757,585,0.746078306,18078.7
16-11-2021,12:42:06,78485.5,78410,78992,6778,582,0.742252264,18076.8
16-11-2021,13:11:56,78485.5,78410,79125.85,7325,715.85,0.912957531,18105.9
16-11-2021,13:12:03,78485.5,78410,79101.6,7361,691.6,0.882030353,18103.2
16-11-2021,13:13:05,78485.5,78410,79101.55,7359,691.55,0.881966586,18109.3
16-11-2021,13:14:08,78485.5,78410,79101.55,7359,691.55,0.881966586,18108.8
16-11-2021,13:15:07,78485.5,78410,79121.35,7366,711.35,0.907218467,18113.95
16-11-2021,13:16:08,78485.5,78410,79101.55,7382,691.55,0.881966586,18116.6
16-11-2021,13:17:07,78485.5,78410,79141.5,7393,731.5,0.93291672,18119.15
16-11-2021,13:18:07,78485.5,78410,79150,7401,740,0.943757174,18119.75
16-11-2021,13:19:07,78485.5,78410,79091.15,7427,681.15,0.868702972,18120.65
16-11-2021,13:20:08,78485.5,78410,79161.5,7480,751.5,0.95842367,18117.35
16-11-2021,13:21:07,78485.5,78410,79209.95,7631,799.95,1.020214258,18119.9
16-11-2021,13:22:07,78485.5,78410,79273.15,7729,863.15,1.100816222,18122.9
16-11-2021,13:23:07,78485.5,78410,79289.85,7743,879.85,1.122114526,18118.2
16-11-2021,13:24:07,78485.5,78410,79243.95,7754,833.95,1.063576074,18116.9
16-11-2021,13:25:08,78485.5,78410,79263.65,7757,853.65,1.088700421,18114.6
16-11-2021,13:26:07,78485.5,78410,79246.15,7765,836.15,1.066381839,18113.25
16-11-2021,13:27:07,78485.5,78410,79260.25,7770,850.25,1.084364239,18109.55
16-11-2021,13:28:07,78485.5,78410,79264,7781,854,1.089146793,18109.25
16-11-2021,13:29:07,78485.5,78410,79266.05,7788,856.05,1.091761255,18112.55
16-11-2021,13:30:07,78485.5,78410,79222,7905,812,1.035582196,18110.6
16-11-2021,13:31:07,78485.5,78410,79108.05,7936,698.05,0.890256345,18108.4
16-11-2021,13:32:07,78485.5,78410,79097.15,7954,687.15,0.876355057,18108.7
16-11-2021,13:33:07,78485.5,78410,79270,8141,860,1.096798878,18105.1
16-11-2021,13:34:07,78485.5,78410,79250,8186,840,1.071291927,18106.55
16-11-2021,13:35:07,78485.5,78410,79272.45,8206,862.45,1.099923479,18102.05
16-11-2021,13:36:07,78485.5,78410,79200,8237,790,1.00752455,18101.95
16-11-2021,13:37:07,78485.5,78410,79173.35,8249,763.35,0.973536539,18103.15
16-11-2021,13:38:07,78485.5,78410,79243.9,8266,833.9,1.063512307,18105.35
16-11-2021,13:39:07,78485.5,78410,79249.25,8275,839.25,1.070335416,18103.85
16-11-2021,13:40:07,78485.5,78410,79201.8,8303,791.8,1.009820176,18104.15
16-11-2021,13:41:07,78485.5,78410,79389.75,8533,979.75,1.249521745,18101.8
16-11-2021,13:42:07,78485.5,78410,79426.25,8652,1016.25,1.29607193,18099.1
16-11-2021,13:43:07,78485.5,78410,79421,8743,1011,1.289376355,18098.8
16-11-2021,13:44:07,78485.5,78410,79400,8780,990,1.262594057,18099.75
16-11-2021,13:45:08,78485.5,78410,79368.05,8800,958.05,1.221846703,18100.25
16-11-2021,13:46:07,78485.5,78410,79361.45,8846,951.45,1.21342941,18098.4
16-11-2021,13:47:07,78485.5,78410,79364.75,8863,954.75,1.217638056,18094.8
16-11-2021,13:48:07,78485.5,78410,79369,8875,959,1.223058283,18095.35
16-11-2021,13:49:07,78485.5,78410,79338.9,8899,928.9,1.184670323,18093.4
16-11-2021,13:50:07,78485.5,78410,79230,8974,820,1.045784976,18089.45
16-11-2021,13:51:07,78485.5,78410,79292.2,8977,882.2,1.125111593,18091.95
16-11-2021,13:52:07,78485.5,78410,79330,8991,920,1.17331973,18098.35
16-11-2021,13:53:07,78485.5,78410,79353,8997,943,1.202652723,18093.95
16-11-2021,13:54:07,78485.5,78410,79380.05,9008,970.05,1.237150874,18089.2
16-11-2021,13:55:07,78485.5,78410,79383.55,9050,973.55,1.24161459,18092.6
16-11-2021,13:56:07,78485.5,78410,79361.6,9065,951.6,1.213620712,18091.6
16-11-2021,13:57:07,78485.5,78410,79307.2,9091,897.2,1.144241806,18087.95
16-11-2021,13:58:07,78485.5,78410,79369.95,9096,959.95,1.224269864,18093.2
16-11-2021,13:59:07,78485.5,78410,79365,9108,955,1.217956893,18093
16-11-2021,14:00:07,78485.5,78410,79351.7,9137,941.7,1.200994771,18091.85
16-11-2021,14:01:06,78485.5,78410,79351,9137,941,1.200102028,18095.05
16-11-2021,14:02:06,78485.5,78410,79351,9141,941,1.200102028,18094.15
16-11-2021,14:03:06,78485.5,78410,79350,9187,940,1.19882668,18103.45
16-11-2021,14:04:07,78485.5,78410,79365.05,9197,955.05,1.218020661,18100
16-11-2021,14:05:06,78485.5,78410,79387.5,9233,977.5,1.246652213,18102.3
16-11-2021,14:06:07,78485.5,78410,79380.65,9270,970.65,1.237916082,18103.95
16-11-2021,14:07:07,78485.5,78410,79328.85,9281,918.85,1.17185308,18104.4
16-11-2021,14:08:07,78485.5,78410,79331.6,9297,921.6,1.175360286,18091.4
16-11-2021,14:09:06,78485.5,78410,79240,9333,830,1.058538452,18076.35
16-11-2021,14:10:07,78485.5,78410,79261.8,9336,851.8,1.086341028,18074.4
16-11-2021,14:11:07,78485.5,78410,79321.15,9354,911.15,1.162032904,18080.05
16-11-2021,14:12:07,78485.5,78410,79324.85,9362,914.85,1.16675169,18080.85
16-11-2021,14:55:18,78485.5,78410,78340.95,11653,-69.05,-0.088062747,18017.2
16-11-2021,14:59:04,78485.5,78410,78312,12054,-98,-0.124984058,18019
16-11-2021,15:00:04,78485.5,78410,78316.25,12246,-93.75,-0.119563831,18021.65
16-11-2021,15:01:05,78485.5,78410,78304.75,12315,-105.25,-0.134230328,18024.4
16-11-2021,15:02:05,78485.5,78410,78304.55,12409,-105.45,-0.134485397,18030.2
16-11-2021,15:03:04,78485.5,78410,78399.8,12501,-10.2,-0.013008545,18036.05
16-11-2021,15:04:05,78485.5,78410,78350.1,12629,-59.9,-0.076393317,18034.65
16-11-2021,15:05:04,78485.5,78410,78400.75,12754,-9.25,-0.011796965,18027.45
16-11-2021,15:06:04,78485.5,78410,78399.95,12869,-10.05,-0.012817243,18023.55
16-11-2021,15:07:05,78485.5,78410,78456.95,13003,46.95,0.059877567,18028.45
16-11-2021,15:08:05,78485.5,78410,78409.35,13164,-0.65,-0.000828976,18024.3
16-11-2021,15:09:05,78485.5,78410,78363,13289,-47,-0.059941334,18025.45
16-11-2021,15:10:04,78485.5,78410,78360.9,13373,-49.1,-0.062619564,18028.75
16-11-2021,15:11:05,78485.5,78410,78368.85,13481,-41.15,-0.052480551,18028.3
16-11-2021,15:12:05,78485.5,78410,78399.8,13574,-10.2,-0.013008545,18028.75
16-11-2021,15:13:05,78485.5,78410,78425.95,13686,15.95,0.020341793,18022.55
16-11-2021,15:14:04,78485.5,78410,78438.5,13789,28.5,0.036347405,18018.45
16-11-2021,15:15:04,78485.5,78410,78400.8,13893,-9.2,-0.011733197,18015
16-11-2021,15:16:04,78485.5,78410,78400.2,13963,-9.8,-0.012498406,18009.1
16-11-2021,15:17:05,78485.5,78410,78400.3,14064,-9.7,-0.012370871,18006
16-11-2021,15:18:05,78485.5,78410,78489.9,14155,79.9,0.101900268,17999.75
16-11-2021,15:19:04,78485.5,78410,78521.8,14257,111.8,0.142583854,17989.85
16-11-2021,15:20:04,78485.5,78410,78514.7,14326,104.7,0.133528887,17992.9
16-11-2021,15:21:04,78485.5,78410,78599,14443,189,0.241040684,17987.15
16-11-2021,15:22:05,78485.5,78410,78679.5,14583,269.5,0.34370616,17986.9
16-11-2021,15:23:04,78485.5,78410,78602,14918,192,0.244866726,17979.4
16-11-2021,15:24:04,78485.5,78410,78408,15052,-2,-0.002550695,17978.25
16-11-2021,15:25:04,78485.5,78410,78446.55,15233,36.55,0.046613952,17981.35
16-11-2021,15:26:07,78485.5,78410,78425.4,15423,15.4,0.019640352,17979.05
16-11-2021,15:27:04,78485.5,78410,78411.6,15557,1.6,0.002040556,17976.1
16-11-2021,15:28:05,78485.5,78410,78400,15733,-10,-0.012753475,17974.95
16-11-2021,15:29:04,78485.5,78410,78487.25,15903,77.25,0.098520597,17969.2
16-11-2021,15:30:04,78485.5,78410,78422.4,16046,12.4,0.015814309,17965.15
17-11-2021,14:32:11,78444.8,78694.45,79300.05,6337,605.6,0.769558717,17953.65
17-11-2021,14:33:04,78444.8,78694.45,79359.9,6341,665.45,0.845612365,17956
17-11-2021,14:34:05,78444.8,78694.45,79302.05,6348,607.6,0.772100193,17952.85
17-11-2021,14:35:05,78444.8,78694.45,79302,6349,607.55,0.772036656,17954.25
17-11-2021,14:36:09,78444.8,78694.45,79300.25,6354,605.8,0.769812865,17953.8
17-11-2021,14:37:04,78444.8,78694.45,79300,6356,605.55,0.76949518,17950.85
17-11-2021,14:38:05,78444.8,78694.45,79329.3,6375,634.85,0.806727793,17951.05
17-11-2021,14:39:04,78444.8,78694.45,79250.9,6394,556.45,0.707101962,17951.15
17-11-2021,14:40:04,78444.8,78694.45,79254.4,6416,559.95,0.711549544,17954.85
17-11-2021,14:41:04,78444.8,78694.45,79250.05,6451,555.6,0.706021835,17951.6
17-11-2021,14:42:05,78444.8,78694.45,79262.2,6461,567.75,0.721461297,17954.6
17-11-2021,14:43:05,78444.8,78694.45,79325,6465,630.55,0.801263622,17961.55
17-11-2021,14:44:05,78444.8,78694.45,79305.8,6475,611.35,0.776865459,17962.3
17-11-2021,14:45:04,78444.8,78694.45,79350.85,6488,656.4,0.83411219,17960.55
17-11-2021,14:46:05,78444.8,78694.45,79312,6490,617.55,0.784744032,17961.15
17-11-2021,14:47:04,78444.8,78694.45,79312,6490,617.55,0.784744032,17959.45
17-11-2021,14:48:05,78444.8,78694.45,79284.4,6501,589.95,0.749671673,17954.75
17-11-2021,14:49:04,78444.8,78694.45,79284.4,6501,589.95,0.749671673,17950.75
17-11-2021,14:50:05,78444.8,78694.45,79300,6505,605.55,0.76949518,17948.65
17-11-2021,14:51:05,78444.8,78694.45,79330,6595,635.55,0.80761731,17941.9
17-11-2021,14:52:05,78444.8,78694.45,79300,6617,605.55,0.76949518,17939.2
17-11-2021,14:53:04,78444.8,78694.45,79300,6613,605.55,0.76949518,17935.2
17-11-2021,14:54:04,78444.8,78694.45,79300.05,6631,605.6,0.769558717,17931.45
17-11-2021,14:55:04,78444.8,78694.45,79300.15,6664,605.7,0.769685791,17924.9
17-11-2021,14:56:04,78444.8,78694.45,79300.05,6685,605.6,0.769558717,17925.65
17-11-2021,14:57:05,78444.8,78694.45,79285,6734,590.55,0.750434116,17935.4
17-11-2021,14:58:05,78444.8,78694.45,79285.1,6736,590.65,0.75056119,17934.55
17-11-2021,14:59:04,78444.8,78694.45,79300.05,6760,605.6,0.769558717,17931.1
17-11-2021,15:00:04,78444.8,78694.45,79300,6802,605.55,0.76949518,17932.7
17-11-2021,15:01:04,78444.8,78694.45,79305,6830,610.55,0.775848869,17925.8
17-11-2021,15:02:04,78444.8,78694.45,79317.5,6870,623.05,0.791733089,17925.9
17-11-2021,15:03:04,78444.8,78694.45,79317,6894,622.55,0.79109772,17925.25
17-11-2021,15:04:05,78444.8,78694.45,79335,6904,640.55,0.813970998,17927.45
17-11-2021,15:05:05,78444.8,78694.45,79317.5,6932,623.05,0.791733089,17921.95
17-11-2021,15:06:05,78444.8,78694.45,79300.1,6981,605.65,0.769622254,17911.65
