"","lat","lon","timezone","timezone_offset","current.dt","current.sunrise","current.sunset","current.temp","current.feels_like","current.pressure","current.humidity","current.dew_point","current.uvi","current.clouds","current.visibility","current.wind_speed","current.wind_deg","current.wind_gust","current.weather.id","current.weather.main","current.weather.description","current.weather.icon","minutely.dt","minutely.precipitation"
"134",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636572180,0
"135",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636572240,0
"136",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636572300,0
"137",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636572360,0
"138",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636572420,0
"139",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636572480,0
"140",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636572540,0
"141",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636572600,0
"142",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636572660,0
"143",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636572720,0
"144",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636572780,0
"145",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636572840,0
"146",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636572900,0
"147",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636572960,0
"148",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636573020,0
"149",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636573080,0
"150",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636573140,0
"151",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636573200,0
"152",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636573260,0
"153",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636573320,0
"154",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636573380,0
"155",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636573440,0
"156",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636573500,0
"157",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636573560,0
"158",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636573620,0
"159",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636573680,0
"160",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636573740,0
"161",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636573800,0
"162",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636573860,0
"163",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636573920,0
"164",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636573980,0
"165",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636574040,0
"166",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636574100,0
"167",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636574160,0
"168",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636574220,0
"169",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636574280,0
"170",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636574340,0
"171",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636574400,0
"172",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636574460,0
"173",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636574520,0
"174",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636574580,0
"175",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636574640,0
"176",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636574700,0
"177",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636574760,0
"178",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636574820,0
"179",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636574880,0
"180",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636574940,0
"181",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636575000,0
"182",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636575060,0
"183",11.25,75.78,"Asia/Kolkata",19800,1636571513,1636591903,1636633812,299.71,299.71,1008,81,296.18,0,100,10000,1.49,56,1.61,804,"Clouds","overcast clouds","04n",1636575120,0
"184",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636597860,0
"185",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636597920,0
"186",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636597980,0
"187",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636598040,0
"188",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636598100,0
"189",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636598160,0
"190",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636598220,0
"191",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636598280,0
"192",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636598340,0
"193",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636598400,0
"194",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636598460,0
"195",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636598520,0
"196",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636598580,0
"197",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636598640,0
"198",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636598700,0
"199",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636598760,0
"200",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636598820,0
"201",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636598880,0
"202",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636598940,0
"203",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636599000,0
"204",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636599060,0
"205",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636599120,0
"206",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636599180,0
"207",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636599240,0
"208",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636599300,0
"209",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636599360,0
"210",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636599420,0
"211",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636599480,0
"212",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636599540,0
"213",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636599600,0
"214",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636599660,0
"215",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636599720,0
"216",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636599780,0
"217",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636599840,0
"218",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636599900,0
"219",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636599960,0
"220",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636600020,0
"221",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636600080,0
"222",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636600140,0
"223",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636600200,0
"224",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636600260,0.1018
"225",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636600320,0.1676
"226",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636600380,0.2334
"227",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636600440,0.2992
"228",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636600500,0.365
"229",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636600560,0.4216
"230",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636600620,0.4782
"231",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636600680,0.5348
"232",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636600740,0.5914
"233",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636600800,0.648
"234",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636600860,0.6682
"235",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636600920,0.6884
"236",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636600980,0.7086
"237",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636601040,0.7288
"238",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636601100,0.749
"239",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636601160,0.7722
"240",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636601220,0.7954
"241",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636601280,0.8186
"242",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636601340,0.8418
"243",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636601400,0.865
"244",11.25,75.78,"Asia/Kolkata",19800,1636597819,1636591903,1636633812,297.71,298.13,1008,73,292.55,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636601460,0.8418
"245",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636601400,0
"246",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636601460,0
"247",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636601520,0
"248",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636601580,0
"249",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636601640,0
"250",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636601700,0
"251",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636601760,0
"252",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636601820,0
"253",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636601880,0
"254",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636601940,0
"255",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636602000,0
"256",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636602060,0
"257",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636602120,0
"258",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636602180,0
"259",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636602240,0
"260",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636602300,0
"261",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636602360,0
"262",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636602420,0
"263",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636602480,0
"264",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636602540,0
"265",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636602600,0
"266",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636602660,0
"267",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636602720,0
"268",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636602780,0
"269",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636602840,0
"270",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636602900,0
