temp,feels_like,temp_min,temp_max,pressure,humidity,Date and Time
296.38,297.21,296.38,297.88,1016,94,21-11-2021 20:28
296.38,297.21,296.38,297.88,1016,94,21-11-2021 20:30
296.38,297.21,296.38,297.88,1016,94,21-11-2021 20:32
296.38,297.21,296.38,297.88,1016,94,21-11-2021 20:33
296.38,297.21,296.38,297.88,1016,94,21-11-2021 20:35
296.38,297.21,296.38,297.88,1016,94,21-11-2021 20:37
296.38,297.21,296.38,297.88,1016,94,21-11-2021 20:38
296.38,297.21,296.38,297.88,1016,94,21-11-2021 20:40
296.38,297.21,296.38,297.88,1016,94,21-11-2021 20:42
296.38,297.21,296.38,297.88,1016,94,21-11-2021 20:43
296.38,297.21,296.38,297.88,1016,94,21-11-2021 20:45
296.38,297.21,296.38,297.88,1016,94,21-11-2021 20:47
296.38,297.21,296.38,297.88,1016,94,21-11-2021 20:48
296.38,297.21,296.38,297.88,1016,94,21-11-2021 20:50
296.38,297.21,296.38,297.88,1016,94,21-11-2021 20:52
296.38,297.21,296.38,297.88,1016,94,21-11-2021 20:53
296.38,297.21,296.38,297.88,1016,94,21-11-2021 20:55
296.38,297.21,296.38,297.88,1016,94,21-11-2021 20:57
296.38,297.21,296.38,297.88,1016,94,21-11-2021 20:58
296.38,297.21,296.38,297.88,1016,94,21-11-2021 21:00
296.38,297.21,296.38,297.88,1016,94,21-11-2021 21:02
302.38,305.44,302.38,302.88,1012,65,22-11-2021 13:51
302.38,305.44,302.38,302.88,1012,65,22-11-2021 13:53
302.38,305.44,302.38,302.88,1012,65,22-11-2021 13:54
302.38,305.44,302.38,302.88,1012,65,22-11-2021 13:56
302.38,305.44,302.38,302.88,1012,65,22-11-2021 13:58
300.38,302.79,300.38,302.88,1012,74,22-11-2021 13:59
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:01
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:03
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:04
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:06
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:08
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:09
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:11
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:13
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:14
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:16
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:18
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:19
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:21
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:23
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:24
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:26
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:28
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:29
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:31
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:33
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:34
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:36
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:38
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:39
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:41
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:43
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:44
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:46
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:48
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:50
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:51
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:53
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:55
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:56
300.38,302.79,300.38,302.88,1012,74,22-11-2021 14:58
300.38,302.79,300.38,302.88,1012,74,22-11-2021 15:00
300.38,302.79,300.38,302.88,1012,74,22-11-2021 15:01
300.38,302.79,300.38,302.88,1012,74,22-11-2021 15:03
300.38,302.79,300.38,302.88,1012,74,22-11-2021 15:05
300.38,302.79,300.38,302.88,1012,74,22-11-2021 15:06
300.38,302.79,300.38,302.88,1012,74,22-11-2021 15:08
300.38,302.79,300.38,302.88,1012,74,22-11-2021 15:10
300.38,302.79,300.38,302.88,1012,74,22-11-2021 15:11
300.38,302.79,300.38,302.88,1012,74,22-11-2021 15:13
300.38,302.79,300.38,302.88,1012,74,22-11-2021 15:15
300.38,302.79,300.38,302.88,1012,74,22-11-2021 15:16
300.38,302.79,300.38,302.88,1012,74,22-11-2021 15:18
300.38,302.79,300.38,302.88,1012,74,22-11-2021 15:20
300.38,302.79,300.38,302.88,1012,74,22-11-2021 15:21
300.38,302.79,300.38,302.88,1012,74,22-11-2021 15:23
300.38,302.79,300.38,302.88,1012,74,22-11-2021 15:25
300.38,302.79,300.38,302.88,1012,74,22-11-2021 15:26
300.38,302.79,300.38,302.88,1012,74,22-11-2021 15:28
300.38,302.79,300.38,302.88,1012,74,22-11-2021 15:30
300.38,302.79,300.38,302.88,1012,74,22-11-2021 15:31
300.38,302.79,300.38,302.88,1012,74,22-11-2021 15:33
300.38,302.79,300.38,302.88,1012,74,22-11-2021 15:35
300.38,302.79,300.38,302.88,1012,74,22-11-2021 15:36
300.38,302.79,300.38,302.88,1012,74,22-11-2021 15:38
300.38,302.79,300.38,302.88,1012,74,22-11-2021 15:40
300.38,302.79,300.38,302.88,1012,74,22-11-2021 15:41
300.38,302.79,300.38,302.88,1012,74,22-11-2021 15:43
300.38,302.79,300.38,302.88,1012,74,22-11-2021 15:45
300.38,302.79,300.38,302.88,1012,74,22-11-2021 15:46
297.38,298.16,297.38,301.88,1013,88,22-11-2021 15:48
297.38,298.16,297.38,301.88,1013,88,22-11-2021 15:50
297.38,298.16,297.38,301.88,1013,88,22-11-2021 15:51
297.38,298.16,297.38,301.88,1013,88,22-11-2021 15:53
297.38,298.16,297.38,301.88,1013,88,22-11-2021 15:55
297.38,298.16,297.38,301.88,1013,88,22-11-2021 15:56
297.38,298.16,297.38,301.88,1013,88,22-11-2021 15:58
297.38,298.16,297.38,301.88,1013,88,22-11-2021 16:00
297.38,298.16,297.38,301.88,1013,88,22-11-2021 16:01
297.38,298.16,297.38,301.88,1013,88,22-11-2021 16:03
297.38,298.16,297.38,301.88,1013,88,22-11-2021 16:05
297.38,298.16,297.38,301.88,1013,88,22-11-2021 16:06
297.38,298.16,297.38,300.88,1013,88,22-11-2021 16:08
297.38,298.16,297.38,300.88,1013,88,22-11-2021 16:10
297.38,298.16,297.38,300.88,1013,88,22-11-2021 16:11
297.38,298.16,297.38,300.88,1013,88,22-11-2021 16:13
297.38,298.16,297.38,300.88,1013,88,22-11-2021 16:15
297.38,298.16,297.38,300.88,1013,88,22-11-2021 16:16
297.38,298.16,297.38,300.88,1013,88,22-11-2021 16:18
297.38,298.16,297.38,300.88,1013,88,22-11-2021 16:20
297.38,298.16,297.38,300.88,1013,88,22-11-2021 16:21
297.38,298.16,297.38,300.88,1013,88,22-11-2021 16:23
297.38,298.16,297.38,300.88,1013,88,22-11-2021 16:25
297.38,298.16,297.38,300.88,1013,88,22-11-2021 16:26
297.38,298.16,297.38,300.88,1013,88,22-11-2021 16:28
297.38,298.16,297.38,300.88,1013,88,22-11-2021 16:30
297.38,298.16,297.38,300.88,1013,88,22-11-2021 16:31
297.38,298.16,297.38,300.88,1013,88,22-11-2021 16:33
297.38,298.16,297.38,300.88,1013,88,22-11-2021 16:35
297.38,298.16,297.38,300.88,1013,88,22-11-2021 16:36
297.38,298.16,297.38,300.88,1013,88,22-11-2021 16:38
297.38,298.16,297.38,300.88,1013,88,22-11-2021 16:40
297.38,298.16,297.38,300.88,1013,88,22-11-2021 16:41
297.38,298.16,297.38,300.88,1013,88,22-11-2021 16:43
297.38,298.16,297.38,300.88,1013,88,22-11-2021 16:45
297.38,298.16,297.38,300.88,1013,88,22-11-2021 16:46
297.38,298.16,297.38,300.88,1013,88,22-11-2021 16:48
297.38,298.16,297.38,300.88,1013,88,22-11-2021 16:50
297.38,298.16,297.38,300.88,1013,88,22-11-2021 16:51
297.38,298.16,297.38,300.88,1013,88,22-11-2021 16:53
297.38,298.16,297.38,300.88,1013,88,22-11-2021 16:55
297.38,298.16,297.38,300.88,1013,88,22-11-2021 16:56
297.38,298.16,297.38,300.88,1013,88,22-11-2021 16:58
297.38,298.16,297.38,300.88,1013,88,22-11-2021 17:00
297.38,298.16,297.38,300.88,1013,88,22-11-2021 17:01
297.38,298.16,297.38,300.88,1013,88,22-11-2021 17:03
297.38,298.16,297.38,300.88,1013,88,22-11-2021 17:05
297.38,298.16,297.38,300.88,1013,88,22-11-2021 17:06
296.38,297.21,296.38,300.88,1014,94,22-11-2021 17:08
296.38,297.21,296.38,300.88,1014,94,22-11-2021 17:10
296.38,297.21,296.38,300.88,1014,94,22-11-2021 17:11
296.38,297.21,296.38,300.88,1014,94,22-11-2021 17:13
296.38,297.21,296.38,300.88,1014,94,22-11-2021 17:15
296.38,297.21,296.38,300.88,1014,94,22-11-2021 17:16
296.38,297.21,296.38,300.88,1014,94,22-11-2021 17:18
296.38,297.21,296.38,300.88,1014,94,22-11-2021 17:20
304.38,311.37,303.88,304.38,1017,70,23-11-2021 10:35
304.38,311.37,303.88,304.38,1017,70,23-11-2021 10:38
304.38,311.37,303.88,304.38,1017,70,23-11-2021 10:41
304.38,311.37,303.88,304.38,1017,70,23-11-2021 10:44
304.38,311.37,303.88,304.38,1017,70,23-11-2021 10:47
304.38,311.37,303.88,304.38,1017,70,23-11-2021 10:50
304.38,311.37,303.88,304.38,1017,70,23-11-2021 10:53
303.38,308.75,303.38,304.88,1016,70,23-11-2021 10:56
303.38,308.75,303.38,304.88,1016,70,23-11-2021 10:59
303.38,308.75,303.38,304.88,1016,70,23-11-2021 11:02
303.38,308.75,303.38,304.88,1016,70,23-11-2021 11:05
303.38,308.75,303.38,304.88,1016,70,23-11-2021 11:08
303.38,308.75,303.38,304.88,1016,70,23-11-2021 11:11
303.38,308.75,303.38,304.88,1016,70,23-11-2021 11:14
302.38,306.39,302.38,304.88,1016,70,23-11-2021 11:17
302.38,306.39,302.38,304.88,1016,70,23-11-2021 11:20
302.38,306.39,302.38,304.88,1016,70,23-11-2021 11:23
302.38,306.39,302.38,304.88,1016,70,23-11-2021 11:26
302.38,306.39,302.38,304.88,1016,70,23-11-2021 11:29
302.38,306.39,302.38,304.88,1016,70,23-11-2021 11:32
302.38,306.39,302.38,304.88,1016,70,23-11-2021 11:35
300.38,303.2,300.38,304.88,1015,78,23-11-2021 11:38
300.38,303.2,300.38,304.88,1015,78,23-11-2021 11:41
300.38,303.2,300.38,304.88,1015,78,23-11-2021 11:44
300.38,303.2,300.38,303.88,1015,78,23-11-2021 11:47
300.38,303.2,300.38,303.88,1015,78,23-11-2021 11:50
300.38,303.2,300.38,303.88,1015,78,23-11-2021 11:53
300.38,303.2,300.38,303.88,1015,78,23-11-2021 11:56
300.38,303.2,300.38,303.88,1015,78,23-11-2021 11:59
300.38,303.2,300.38,303.88,1015,78,23-11-2021 12:02
300.38,303.2,300.38,303.88,1015,78,23-11-2021 12:05
300.38,303.2,300.38,303.88,1015,78,23-11-2021 12:08
300.38,303.2,300.38,303.88,1015,78,23-11-2021 12:11
300.38,303.2,300.38,303.88,1015,78,23-11-2021 12:14
301.38,304.13,301.38,304.88,1015,69,23-11-2021 12:17
301.38,304.13,301.38,304.88,1015,69,23-11-2021 12:20
301.38,304.13,301.38,304.88,1015,69,23-11-2021 12:23
301.38,304.13,301.38,304.88,1015,69,23-11-2021 12:26
301.38,304.13,301.38,304.88,1015,69,23-11-2021 12:29
301.38,304.13,301.38,304.88,1015,69,23-11-2021 12:32
301.38,304.13,301.38,304.88,1015,69,23-11-2021 12:35
301.38,304.13,301.38,304.88,1015,69,23-11-2021 12:38
302.38,305.44,302.38,303.88,1014,65,23-11-2021 12:41
302.38,305.44,302.38,303.88,1014,65,23-11-2021 12:44
302.38,305.44,302.38,303.88,1014,65,23-11-2021 12:47
302.38,305.44,302.38,303.88,1014,65,23-11-2021 12:50
302.38,305.44,302.38,303.88,1014,65,23-11-2021 12:53
302.38,305.44,302.38,303.88,1014,65,23-11-2021 12:56
302.38,305.44,302.38,303.88,1014,65,23-11-2021 12:59
302.38,305.44,302.38,303.88,1014,65,23-11-2021 13:02
302.38,305.44,302.38,303.88,1014,65,23-11-2021 13:05
302.38,305.44,302.38,303.88,1014,65,23-11-2021 13:08
302.38,305.44,302.38,303.88,1014,65,23-11-2021 13:11
302.38,305.44,302.38,303.88,1014,65,23-11-2021 13:14
302.38,305.44,302.38,303.88,1014,65,23-11-2021 13:17
301.38,304.13,301.38,303.88,1014,69,23-11-2021 13:20
301.38,304.13,301.38,303.88,1014,69,23-11-2021 13:23
301.38,304.13,301.38,303.88,1014,69,23-11-2021 13:26
301.38,304.13,301.38,303.88,1014,69,23-11-2021 13:29
301.38,304.13,301.38,303.88,1014,69,23-11-2021 13:32
301.38,304.13,301.38,303.88,1014,69,23-11-2021 13:35
301.38,304.13,301.38,303.88,1014,69,23-11-2021 13:38
301.38,304.13,301.38,303.88,1014,69,23-11-2021 13:41
301.38,304.13,301.38,303.88,1014,69,23-11-2021 13:44
301.38,304.13,301.38,303.88,1014,69,23-11-2021 13:47
301.38,304.13,301.38,303.88,1014,69,23-11-2021 13:51
302.38,306.39,302.38,303.88,1013,70,23-11-2021 13:54
302.38,306.39,302.38,303.88,1013,70,23-11-2021 13:57
302.38,306.39,302.38,303.88,1013,70,23-11-2021 14:00
302.38,306.39,302.38,303.88,1013,70,23-11-2021 14:03
302.38,306.39,302.38,303.88,1013,70,23-11-2021 14:06
302.38,306.39,302.38,303.88,1013,70,23-11-2021 14:09
302.38,306.39,302.38,303.88,1013,70,23-11-2021 14:12
302.38,306.39,302.38,303.88,1013,70,23-11-2021 14:15
302.38,306.39,302.38,303.88,1013,70,23-11-2021 14:18
302.38,306.39,302.38,303.88,1013,70,23-11-2021 14:21
302.38,305.44,302.38,303.88,1013,65,23-11-2021 14:24
302.38,305.44,302.38,303.88,1013,65,23-11-2021 14:27
302.38,305.44,302.38,303.88,1013,65,23-11-2021 14:30
302.38,305.44,302.38,303.88,1013,65,23-11-2021 14:33
302.38,305.44,302.38,303.88,1013,65,23-11-2021 14:36
302.38,305.44,302.38,303.88,1013,65,23-11-2021 14:39
302.38,305.44,302.38,303.88,1013,65,23-11-2021 14:42
302.38,305.44,302.38,303.88,1013,65,23-11-2021 14:45
302.38,305.44,302.38,303.88,1013,65,23-11-2021 14:48
302.38,305.44,302.38,303.88,1013,65,23-11-2021 14:51
301.38,304.13,301.38,304.88,1012,69,23-11-2021 14:54
301.38,304.13,301.38,304.88,1012,69,23-11-2021 14:57
301.38,304.13,301.38,304.88,1012,69,23-11-2021 15:00
301.38,304.13,301.38,304.88,1012,69,23-11-2021 15:03
301.38,304.13,301.38,304.88,1012,69,23-11-2021 15:06
301.38,304.13,301.38,304.88,1012,69,23-11-2021 15:09
301.38,304.13,301.38,304.88,1012,69,23-11-2021 15:12
302.38,305.44,302.38,304.88,1012,65,23-11-2021 15:15
302.38,305.44,302.38,304.88,1012,65,23-11-2021 15:18
302.38,305.44,302.38,304.88,1012,65,23-11-2021 15:21
302.38,305.44,302.38,304.88,1012,65,23-11-2021 15:24
302.38,305.44,302.38,304.88,1012,65,23-11-2021 15:27
302.38,305.44,302.38,304.88,1012,65,23-11-2021 15:30
302.38,305.44,302.38,304.88,1012,65,23-11-2021 15:33
302.38,305.44,302.38,304.88,1012,65,23-11-2021 15:36
302.38,305.44,302.38,304.88,1012,65,23-11-2021 15:39
302.38,305.44,302.38,304.88,1012,65,23-11-2021 15:42
302.38,305.44,302.38,304.88,1012,65,23-11-2021 15:45
302.38,305.44,302.38,304.88,1012,65,23-11-2021 15:48
302.38,305.44,302.38,304.88,1012,65,23-11-2021 15:51
302.38,305.44,302.38,304.88,1012,65,23-11-2021 15:54
