"Date","Time","City","Temperature","Min_Temperature","Max_Temperature","Humidity","Pressure","Wind_Speed"
2021-11-19,"09:35:03","Jaipur",292.77,292.77,292.77,49,1014,2.06
2021-11-19,"10:04:59","Jaipur",292.77,292.77,292.77,49,1014,1.54
2021-11-19,"10:05:02","Jaipur",292.77,292.77,292.77,49,1014,1.54
2021-11-19,"10:10:02","Jaipur",292.77,292.77,292.77,49,1014,1.54
2021-11-19,"10:15:02","Jaipur",293.77,293.77,293.77,46,1014,1.03
2021-11-19,"10:20:06","Jaipur",293.77,293.77,293.77,46,1014,1.03
2021-11-19,"10:25:02","Jaipur",293.77,293.77,293.77,46,1014,1.03
2021-11-19,"10:30:02","Jaipur",293.77,293.77,293.77,46,1014,1.03
2021-11-19,"10:35:04","Jaipur",293.77,293.77,293.77,46,1014,1.03
2021-11-19,"10:40:02","Jaipur",293.77,293.77,293.77,46,1014,1.03
2021-11-19,"10:45:02","Jaipur",293.77,293.77,293.77,46,1014,1.03
2021-11-19,"10:50:02","Jaipur",293.77,293.77,293.77,46,1014,0.51
2021-11-19,"10:55:02","Jaipur",293.77,293.77,293.77,46,1014,0.51
2021-11-19,"11:00:05","Jaipur",293.77,293.77,293.77,46,1014,0.51
2021-11-19,"11:05:03","Jaipur",293.77,293.77,293.77,46,1014,0.51
2021-11-19,"11:10:05","Jaipur",293.77,293.77,293.77,46,1014,0.51
2021-11-19,"11:16:03","Jaipur",293.77,293.77,293.77,46,1014,2.06
2021-11-19,"11:20:14","Jaipur",293.77,293.77,293.77,46,1014,0.51
2021-11-19,"11:25:12","Jaipur",293.77,293.77,293.77,46,1014,2.06
2021-11-19,"11:30:08","Jaipur",293.77,293.77,293.77,46,1014,2.06
2021-11-19,"11:35:04","Jaipur",293.77,293.77,293.77,46,1014,2.06
2021-11-19,"11:40:04","Jaipur",293.77,293.77,293.77,46,1014,2.06
2021-11-19,"11:45:02","Jaipur",293.77,293.77,293.77,46,1014,2.06
2021-11-19,"11:50:05","Jaipur",293.77,293.77,293.77,46,1014,2.06
2021-11-19,"11:55:02","Jaipur",293.77,293.77,293.77,49,1014,2.06
2021-11-19,"12:00:02","Jaipur",293.77,293.77,293.77,49,1014,2.06
2021-11-19,"12:05:02","Jaipur",293.77,293.77,293.77,49,1014,2.06
2021-11-19,"12:10:02","Jaipur",293.77,293.77,293.77,49,1014,2.06
2021-11-19,"12:15:02","Jaipur",293.77,293.77,293.77,49,1014,0.51
2021-11-19,"12:20:03","Jaipur",293.77,293.77,293.77,49,1014,0.51
2021-11-19,"12:25:02","Jaipur",293.77,293.77,293.77,49,1014,0.51
2021-11-19,"12:30:03","Jaipur",293.77,293.77,293.77,49,1014,0.51
2021-11-19,"12:35:03","Jaipur",293.77,293.77,293.77,49,1014,0.51
2021-11-19,"12:40:02","Jaipur",293.77,293.77,293.77,49,1014,0.51
2021-11-19,"12:45:03","Jaipur",293.77,293.77,293.77,49,1014,0.51
2021-11-19,"12:50:02","Jaipur",293.77,293.77,293.77,49,1014,0.51
2021-11-19,"12:55:02","Jaipur",293.77,293.77,293.77,49,1013,1.03
2021-11-19,"13:00:02","Jaipur",293.77,293.77,293.77,49,1013,1.03
2021-11-19,"13:05:02","Jaipur",293.77,293.77,293.77,49,1013,1.03
2021-11-19,"13:10:03","Jaipur",293.77,293.77,293.77,49,1013,1.03
2021-11-19,"13:15:02","Jaipur",293.77,293.77,293.77,49,1013,1.03
2021-11-19,"14:34:28","Jaipur",294.77,294.77,294.77,46,1012,2.06
2021-11-19,"14:35:02","Jaipur",294.77,294.77,294.77,46,1012,2.06
2021-11-19,"14:40:02","Jaipur",294.77,294.77,294.77,46,1012,2.06
2021-11-19,"14:45:02","Jaipur",294.77,294.77,294.77,46,1012,2.06
2021-11-19,"14:50:02","Jaipur",294.77,294.77,294.77,46,1012,2.06
2021-11-19,"14:55:02","Jaipur",294.77,294.77,294.77,46,1011,2.57
2021-11-19,"15:00:02","Jaipur",294.77,294.77,294.77,46,1011,2.57
2021-11-19,"15:05:02","Jaipur",294.77,294.77,294.77,46,1011,2.57
2021-11-19,"15:10:02","Jaipur",294.77,294.77,294.77,46,1011,2.57
2021-11-19,"15:15:03","Jaipur",294.77,294.77,294.77,46,1011,2.57
2021-11-19,"15:20:02","Jaipur",293.77,293.77,293.77,56,1011,1.03
2021-11-19,"15:25:02","Jaipur",293.77,293.77,293.77,56,1011,1.03
2021-11-19,"15:30:02","Jaipur",293.77,293.77,293.77,56,1011,1.03
2021-11-19,"15:35:02","Jaipur",293.77,293.77,293.77,56,1011,1.03
2021-11-19,"15:40:02","Jaipur",293.77,293.77,293.77,56,1011,1.03
2021-11-19,"15:45:02","Jaipur",293.77,293.77,293.77,56,1011,1.03
2021-11-19,"15:50:02","Jaipur",293.77,293.77,293.77,56,1011,1.03
2021-11-19,"15:55:02","Jaipur",292.77,292.77,292.77,64,1011,0.51
2021-11-19,"16:00:02","Jaipur",292.77,292.77,292.77,64,1011,0.51
2021-11-19,"16:05:02","Jaipur",292.77,292.77,292.77,64,1011,0.51
2021-11-19,"16:10:02","Jaipur",292.77,292.77,292.77,64,1011,0.51
2021-11-19,"16:15:02","Jaipur",292.77,292.77,292.77,64,1011,0.51
2021-11-19,"16:20:03","Jaipur",292.77,292.77,292.77,64,1011,0.51
2021-11-19,"16:25:02","Jaipur",292.77,292.77,292.77,68,1011,2.57
2021-11-19,"16:30:02","Jaipur",292.77,292.77,292.77,68,1011,2.57
2021-11-19,"16:35:02","Jaipur",292.77,292.77,292.77,68,1011,2.57
2021-11-19,"16:40:02","Jaipur",292.77,292.77,292.77,68,1011,2.57
2021-11-19,"16:45:02","Jaipur",292.77,292.77,292.77,68,1011,2.57
2021-11-19,"16:50:02","Jaipur",292.77,292.77,292.77,68,1011,2.57
2021-11-19,"16:55:04","Jaipur",291.77,291.77,291.77,77,1011,1.03
2021-11-19,"17:00:02","Jaipur",291.77,291.77,291.77,77,1011,1.03
2021-11-19,"17:05:02","Jaipur",291.77,291.77,291.77,77,1011,1.03
2021-11-19,"17:10:04","Jaipur",291.77,291.77,291.77,77,1011,1.03
2021-11-19,"17:15:02","Jaipur",291.77,291.77,291.77,77,1011,1.03
2021-11-19,"17:20:02","Jaipur",291.77,291.77,291.77,77,1011,1.03
2021-11-19,"17:25:02","Jaipur",291.77,291.77,291.77,77,1011,1.03
2021-11-19,"17:30:02","Jaipur",291.77,291.77,291.77,77,1011,1.03
2021-11-19,"17:35:02","Jaipur",291.77,291.77,291.77,77,1011,1.03
2021-11-19,"17:40:04","Jaipur",291.77,291.77,291.77,77,1011,1.03
2021-11-19,"17:45:03","Jaipur",291.77,291.77,291.77,77,1011,1.03
2021-11-19,"17:50:02","Jaipur",291.77,291.77,291.77,77,1011,1.03
2021-11-19,"17:55:02","Jaipur",291.77,291.77,291.77,77,1011,1.03
2021-11-19,"18:00:02","Jaipur",290.77,290.77,290.77,82,1011,0.51
2021-11-19,"18:05:04","Jaipur",290.77,290.77,290.77,82,1011,0.51
2021-11-19,"18:10:04","Jaipur",290.77,290.77,290.77,82,1011,0.51
2021-11-19,"18:15:02","Jaipur",290.77,290.77,290.77,82,1011,0.51
2021-11-19,"18:20:04","Jaipur",290.77,290.77,290.77,82,1011,0
2021-11-19,"18:25:07","Jaipur",290.77,290.77,290.77,82,1011,0
2021-11-19,"18:30:39","Jaipur",290.77,290.77,290.77,82,1011,0
2021-11-19,"18:35:02","Jaipur",290.77,290.77,290.77,82,1011,0
2021-11-19,"18:40:02","Jaipur",290.77,290.77,290.77,82,1011,0
2021-11-19,"18:45:02","Jaipur",290.77,290.77,290.77,82,1011,0
2021-11-19,"18:50:02","Jaipur",290.77,290.77,290.77,82,1011,0
2021-11-19,"18:55:02","Jaipur",290.77,290.77,290.77,82,1011,0
2021-11-19,"19:00:03","Jaipur",290.77,290.77,290.77,77,1011,1.54
2021-11-19,"20:55:31","Jaipur",290.77,290.77,290.77,82,1012,1.03
2021-11-19,"21:00:02","Jaipur",290.77,290.77,290.77,82,1012,1.03
2021-11-19,"21:05:02","Jaipur",290.77,290.77,290.77,82,1012,1.03
2021-11-19,"21:10:02","Jaipur",290.77,290.77,290.77,82,1012,1.03
2021-11-19,"21:15:02","Jaipur",290.77,290.77,290.77,82,1012,1.03
2021-11-19,"21:20:02","Jaipur",290.77,290.77,290.77,82,1012,1.03
2021-11-19,"21:25:02","Jaipur",290.77,290.77,290.77,77,1012,1.54
2021-11-19,"21:30:02","Jaipur",290.77,290.77,290.77,77,1012,1.54
2021-11-19,"21:35:02","Jaipur",290.77,290.77,290.77,77,1012,1.54
2021-11-19,"21:40:02","Jaipur",290.77,290.77,290.77,77,1012,1.54
2021-11-19,"21:45:02","Jaipur",290.77,290.77,290.77,77,1012,1.54
2021-11-19,"21:50:02","Jaipur",290.77,290.77,290.77,77,1012,1.54
2021-11-19,"21:55:02","Jaipur",290.77,290.77,290.77,72,1012,1.54
2021-11-19,"22:00:02","Jaipur",290.77,290.77,290.77,72,1012,1.54
2021-11-19,"22:05:02","Jaipur",290.77,290.77,290.77,72,1012,1.54
2021-11-19,"22:10:03","Jaipur",290.77,290.77,290.77,72,1012,1.54
2021-11-19,"22:15:02","Jaipur",290.77,290.77,290.77,72,1012,1.54
2021-11-19,"22:20:02","Jaipur",290.77,290.77,290.77,77,1012,2.57
2021-11-19,"22:25:02","Jaipur",290.77,290.77,290.77,77,1012,2.57
2021-11-19,"22:30:02","Jaipur",290.77,290.77,290.77,77,1012,2.57
2021-11-19,"22:35:06","Jaipur",290.77,290.77,290.77,77,1012,2.57
2021-11-19,"22:40:02","Jaipur",290.77,290.77,290.77,77,1012,2.57
2021-11-19,"22:45:02","Jaipur",290.77,290.77,290.77,77,1012,2.57
2021-11-19,"22:50:02","Jaipur",290.77,290.77,290.77,77,1012,1.54
2021-11-19,"22:55:02","Jaipur",290.77,290.77,290.77,77,1012,1.54
2021-11-19,"23:00:02","Jaipur",290.77,290.77,290.77,77,1012,1.54
2021-11-19,"23:05:02","Jaipur",290.77,290.77,290.77,77,1012,1.54
2021-11-19,"23:10:02","Jaipur",290.77,290.77,290.77,77,1012,1.54
2021-11-19,"23:15:02","Jaipur",290.77,290.77,290.77,77,1012,1.54
2021-11-19,"23:20:02","Jaipur",290.77,290.77,290.77,77,1012,1.54
2021-11-19,"23:26:18","Jaipur",290.77,290.77,290.77,77,1013,1.03
2021-11-19,"23:30:19","Jaipur",290.77,290.77,290.77,77,1013,1.03
2021-11-19,"23:35:06","Jaipur",290.77,290.77,290.77,77,1013,1.03
2021-11-19,"23:40:03","Jaipur",290.77,290.77,290.77,77,1013,1.03
2021-11-19,"23:45:02","Jaipur",290.77,290.77,290.77,77,1013,1.03
2021-11-20,"09:28:19","Jaipur",291.77,291.77,291.77,72,1014,2.06
2021-11-20,"09:30:02","Jaipur",291.77,291.77,291.77,72,1014,2.06
2021-11-20,"09:35:02","Jaipur",291.77,291.77,291.77,72,1014,2.06
2021-11-20,"09:40:13","Jaipur",291.77,291.77,291.77,72,1014,2.06
2021-11-20,"09:45:02","Jaipur",291.77,291.77,291.77,72,1014,2.06
2021-11-20,"09:50:02","Jaipur",291.77,291.77,291.77,72,1014,2.06
2021-11-20,"09:55:03","Jaipur",291.77,291.77,291.77,77,1014,2.57
2021-11-20,"10:00:02","Jaipur",291.77,291.77,291.77,77,1014,2.57
2021-11-20,"10:05:02","Jaipur",291.77,291.77,291.77,77,1014,2.57
2021-11-20,"10:10:03","Jaipur",291.77,291.77,291.77,77,1014,2.57
2021-11-20,"10:15:02","Jaipur",291.77,291.77,291.77,77,1014,2.57
2021-11-20,"10:20:03","Jaipur",292.77,292.77,292.77,73,1014,3.09
2021-11-20,"10:25:03","Jaipur",292.77,292.77,292.77,73,1014,3.09
2021-11-20,"10:30:02","Jaipur",292.77,292.77,292.77,73,1014,3.09
2021-11-20,"10:35:02","Jaipur",292.77,292.77,292.77,73,1014,3.09
2021-11-20,"10:40:02","Jaipur",292.77,292.77,292.77,73,1014,3.09
2021-11-20,"10:45:02","Jaipur",292.77,292.77,292.77,73,1014,3.09
2021-11-20,"10:50:02","Jaipur",292.77,292.77,292.77,73,1014,3.09
2021-11-20,"10:55:02","Jaipur",292.77,292.77,292.77,73,1014,3.09
2021-11-20,"11:00:02","Jaipur",292.77,292.77,292.77,73,1014,3.09
2021-11-20,"11:05:02","Jaipur",293.77,293.77,293.77,64,1015,2.06
2021-11-20,"11:10:02","Jaipur",293.77,293.77,293.77,64,1015,2.06
2021-11-20,"11:15:03","Jaipur",293.77,293.77,293.77,64,1015,2.06
2021-11-20,"11:20:03","Jaipur",293.77,293.77,293.77,64,1015,2.06
2021-11-20,"11:25:02","Jaipur",293.77,293.77,293.77,64,1015,2.06
2021-11-20,"11:30:02","Jaipur",293.77,293.77,293.77,64,1015,1.03
2021-11-20,"11:35:04","Jaipur",293.77,293.77,293.77,64,1015,1.03
2021-11-20,"11:40:02","Jaipur",293.77,293.77,293.77,64,1015,1.03
2021-11-20,"11:45:08","Jaipur",293.77,293.77,293.77,64,1015,1.03
2021-11-20,"14:48:57","Jaipur",293.77,293.77,293.77,68,1012,1.03
2021-11-20,"14:54:00","Jaipur",293.77,293.77,293.77,68,1012,1.03
2021-11-20,"18:41:19","Jaipur",293.77,293.77,293.77,68,1012,1.03
2021-11-20,"18:43:55","Jaipur",293.77,293.77,293.77,68,1012,1.03
2021-11-20,"18:48:56","Jaipur",293.77,293.77,293.77,68,1012,1.03
2021-11-20,"18:53:55","Jaipur",293.77,293.77,293.77,68,1012,1.03
2021-11-20,"18:59:12","Jaipur",292.77,292.77,292.77,73,1013,1.03
2021-11-20,"19:03:55","Jaipur",292.77,292.77,292.77,73,1013,1.03
2021-11-20,"19:08:57","Jaipur",292.77,292.77,292.77,73,1013,1.03
2021-11-20,"19:28:50","Jaipur",292.77,292.77,292.77,73,1013,1.03
2021-11-20,"19:28:57","Jaipur",292.77,292.77,292.77,73,1013,1.03
2021-11-20,"19:34:54","Jaipur",292.77,292.77,292.77,73,1013,1.03
2021-11-21,"10:30:20","Jaipur",295.77,295.77,295.77,49,1017,1.54
2021-11-21,"10:35:04","Jaipur",295.77,295.77,295.77,49,1017,1.54
2021-11-21,"10:40:15","Jaipur",295.77,295.77,295.77,49,1017,1.54
2021-11-21,"10:45:02","Jaipur",295.77,295.77,295.77,49,1017,1.54
2021-11-21,"10:50:02","Jaipur",295.77,295.77,295.77,49,1017,1.54
2021-11-21,"14:07:18","Jaipur",299.69,299.69,299.69,30,1012,1.21
2021-11-21,"14:10:02","Jaipur",299.69,299.69,299.69,30,1012,1.21
2021-11-21,"14:12:07","Jaipur",299.69,299.69,299.69,30,1012,1.21
2021-11-21,"14:15:02","Jaipur",299.69,299.69,299.69,30,1012,1.21
2021-11-21,"14:17:07","Jaipur",299.69,299.69,299.69,30,1012,1.21
2021-11-21,"14:20:03","Jaipur",300.05,300.05,300.05,29,1012,1.73
2021-11-21,"14:22:07","Jaipur",300.05,300.05,300.05,29,1012,1.73
2021-11-21,"14:25:04","Jaipur",300.05,300.05,300.05,29,1012,1.73
2021-11-21,"14:27:07","Jaipur",300.05,300.05,300.05,29,1012,1.73
2021-11-21,"14:30:02","Jaipur",300.05,300.05,300.05,29,1012,1.73
2021-11-21,"14:32:07","Jaipur",299.69,299.69,299.69,30,1012,1.21
2021-11-21,"14:35:02","Jaipur",299.69,299.69,299.69,30,1012,1.21
2021-11-21,"14:37:08","Jaipur",299.69,299.69,299.69,30,1012,1.21
2021-11-21,"14:40:02","Jaipur",299.69,299.69,299.69,30,1012,1.21
2021-11-21,"14:42:07","Jaipur",299.69,299.69,299.69,30,1012,1.21
2021-11-21,"14:45:02","Jaipur",299.69,299.69,299.69,30,1012,1.21
2021-11-21,"14:47:07","Jaipur",299.69,299.69,299.69,30,1012,1.21
2021-11-21,"14:50:02","Jaipur",299.69,299.69,299.69,30,1012,1.21
2021-11-21,"14:52:07","Jaipur",299.69,299.69,299.69,30,1012,1.21
2021-11-21,"14:55:02","Jaipur",299.69,299.69,299.69,30,1012,1.21
2021-11-21,"14:57:07","Jaipur",299.69,299.69,299.69,30,1012,1.21
2021-11-21,"15:00:02","Jaipur",299.69,299.69,299.69,30,1012,1.21
2021-11-21,"15:02:07","Jaipur",299.69,299.69,299.69,30,1012,1.21
2021-11-21,"15:05:02","Jaipur",299.69,299.69,299.69,30,1012,1.21
2021-11-21,"15:07:07","Jaipur",299.69,299.69,299.69,30,1012,1.21
2021-11-21,"15:10:02","Jaipur",299.84,299.84,299.84,28,1011,1.46
2021-11-21,"15:12:07","Jaipur",299.84,299.84,299.84,28,1011,1.46
2021-11-21,"15:15:02","Jaipur",299.84,299.84,299.84,28,1011,1.46
2021-11-21,"15:17:07","Jaipur",299.84,299.84,299.84,28,1011,1.46
2021-11-21,"15:20:02","Jaipur",299.84,299.84,299.84,28,1011,1.46
2021-11-21,"17:53:06","Jaipur",298.77,298.77,298.77,38,1013,1.03
2021-11-21,"17:55:24","Jaipur",298.77,298.77,298.77,38,1013,1.03
2021-11-21,"17:57:08","Jaipur",298.77,298.77,298.77,38,1013,1.03
2021-11-21,"18:00:02","Jaipur",298.77,298.77,298.77,38,1013,1.03
2021-11-21,"18:02:07","Jaipur",298.77,298.77,298.77,38,1013,1.03
2021-11-21,"18:05:02","Jaipur",296.29,296.29,296.29,32,1012,1.42
2021-11-21,"18:07:07","Jaipur",296.29,296.29,296.29,32,1012,1.42
2021-11-21,"18:12:07","Jaipur",296.29,296.29,296.29,32,1012,1.42
2021-11-21,"18:17:07","Jaipur",297.77,297.77,297.77,44,1013,1.03
2021-11-21,"18:22:07","Jaipur",297.77,297.77,297.77,44,1013,1.03
2021-11-21,"18:27:07","Jaipur",297.77,297.77,297.77,44,1013,1.03
2021-11-21,"18:32:07","Jaipur",296.29,296.29,296.29,32,1012,1.42
2021-11-21,"18:37:07","Jaipur",296.29,296.29,296.29,32,1012,1.42
2021-11-21,"18:42:07","Jaipur",296.29,296.29,296.29,32,1012,1.42
2021-11-21,"18:47:09","Jaipur",295.77,295.77,295.77,49,1013,1.03
2021-11-21,"18:52:09","Jaipur",295.77,295.77,295.77,49,1013,1.03
2021-11-21,"18:57:14","Jaipur",295.77,295.77,295.77,53,1014,1.03
2021-11-21,"19:02:10","Jaipur",295.77,295.77,295.77,53,1014,1.03
2021-11-21,"19:07:07","Jaipur",295.77,295.77,295.77,53,1014,1.03
2021-11-21,"19:12:09","Jaipur",295.77,295.77,295.77,53,1014,1.03
2021-11-21,"19:17:10","Jaipur",295.77,295.77,295.77,53,1014,1.03
2021-11-21,"19:22:12","Jaipur",294.77,294.77,294.77,56,1014,1.03
2021-11-21,"19:27:09","Jaipur",294.77,294.77,294.77,56,1014,1.03
