location.name,location.region,location.country,location.lat,location.lon,location.tz_id,location.localtime_epoch,location.localtime,current.last_updated_epoch,current.last_updated,current.temp_c,current.temp_f,current.is_day,current.condition.text,current.condition.icon,current.condition.code,current.wind_mph,current.wind_kph,current.wind_degree,current.wind_dir,current.pressure_mb,current.pressure_in,current.precip_mm,current.precip_in,current.humidity,current.cloud,current.feelslike_c,current.feelslike_f,current.vis_km,current.vis_miles,current.uv,current.gust_mph,current.gust_kph
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636697341,"2021-11-12 11:39",1636693200,"2021-11-12 10:30",24.8,76.6,1,"Light rain shower","//cdn.weatherapi.com/weather/64x64/day/353.png",1240,14.1,22.7,33,"NNE",1011,29.85,1,0.04,92,100,27.6,81.7,10,6,5,23.5,37.8
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636698238,"2021-11-12 11:53",1636697700,"2021-11-12 11:45",24.8,76.6,1,"Light rain shower","//cdn.weatherapi.com/weather/64x64/day/353.png",1240,14.1,22.7,33,"NNE",1011,29.85,1,0.04,92,100,27.6,81.7,10,6,5,23.5,37.8
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636699145,"2021-11-12 12:09",1636698600,"2021-11-12 12:00",25.2,77.4,1,"Moderate or heavy rain shower","//cdn.weatherapi.com/weather/64x64/day/356.png",1243,14.5,23.4,28,"NNE",1010,29.83,5.4,0.21,91,100,28.2,82.8,7,4,6,25.3,40.7
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636700036,"2021-11-12 12:23",1636699500,"2021-11-12 12:15",25.2,77.4,1,"Moderate or heavy rain shower","//cdn.weatherapi.com/weather/64x64/day/356.png",1243,14.5,23.4,28,"NNE",1010,29.83,5.4,0.21,91,100,28.2,82.8,7,4,6,25.3,40.7
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636700936,"2021-11-12 12:38",1636696800,"2021-11-12 11:30",25.2,77.4,1,"Moderate or heavy rain shower","//cdn.weatherapi.com/weather/64x64/day/356.png",1243,14.5,23.4,28,"NNE",1010,29.83,5.4,0.21,91,100,28.2,82.8,7,4,6,25.3,40.7
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636702737,"2021-11-12 13:08",1636702200,"2021-11-12 13:00",26.2,79.2,1,"Light rain shower","//cdn.weatherapi.com/weather/64x64/day/353.png",1240,15.2,24.5,31,"NNE",1009,29.8,0.2,0.01,87,100,29.6,85.3,10,6,6,17.7,28.4
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636703637,"2021-11-12 13:23",1636703100,"2021-11-12 13:15",26.2,79.2,1,"Light rain shower","//cdn.weatherapi.com/weather/64x64/day/353.png",1240,15.2,24.5,31,"NNE",1009,29.8,0.2,0.01,87,100,29.6,85.3,10,6,6,17.7,28.4
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636704536,"2021-11-12 13:38",1636700400,"2021-11-12 12:30",26.2,79.2,1,"Light rain shower","//cdn.weatherapi.com/weather/64x64/day/353.png",1240,15.2,24.5,31,"NNE",1009,29.8,0.2,0.01,87,100,29.6,85.3,10,6,6,17.7,28.4
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636705437,"2021-11-12 13:53",1636704900,"2021-11-12 13:45",26.9,80.4,1,"Light rain shower","//cdn.weatherapi.com/weather/64x64/day/353.png",1240,15.7,25.2,38,"NE",1007,29.75,0.7,0.03,82,100,30.3,86.5,10,6,6,19.5,31.3
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636706337,"2021-11-12 14:08",1636705800,"2021-11-12 14:00",26.9,80.4,1,"Light rain shower","//cdn.weatherapi.com/weather/64x64/day/353.png",1240,15.7,25.2,35,"NE",1008,29.76,0.2,0.01,83,100,30.4,86.7,10,6,6,18.6,29.9
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636708367,"2021-11-12 14:42",1636704000,"2021-11-12 13:30",26.9,80.4,1,"Light rain shower","//cdn.weatherapi.com/weather/64x64/day/353.png",1240,15.7,25.2,35,"NE",1008,29.76,0.2,0.01,83,100,30.4,86.7,10,6,6,18.6,29.9
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636708853,"2021-11-12 14:50",1636708500,"2021-11-12 14:45",26.9,80.4,1,"Light rain shower","//cdn.weatherapi.com/weather/64x64/day/353.png",1240,15.7,25.2,35,"NE",1008,29.76,0.2,0.01,83,100,30.4,86.7,10,6,6,18.6,29.9
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636709754,"2021-11-12 15:05",1636708500,"2021-11-12 14:45",27,80.6,1,"Light rain shower","//cdn.weatherapi.com/weather/64x64/day/353.png",1240,15.7,25.2,43,"NE",1008,29.76,0.7,0.03,84,100,30.8,87.4,10,6,6,21.7,34.9
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636710654,"2021-11-12 15:20",1636710300,"2021-11-12 15:15",26.7,80.1,1,"Moderate or heavy rain shower","//cdn.weatherapi.com/weather/64x64/day/356.png",1243,15.9,25.6,47,"NE",1007,29.75,2.5,0.1,86,100,30.4,86.7,7,4,6,24.8,40
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636711555,"2021-11-12 15:35",1636707600,"2021-11-12 14:30",26.3,79.3,1,"Light rain shower","//cdn.weatherapi.com/weather/64x64/day/353.png",1240,16.1,25.9,44,"NE",1008,29.76,0.9,0.04,88,98,29.9,85.8,10,6,6,28.9,46.4
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636712454,"2021-11-12 15:50",1636712100,"2021-11-12 15:45",26.7,80.1,1,"Moderate or heavy rain shower","//cdn.weatherapi.com/weather/64x64/day/356.png",1243,15.9,25.6,47,"NE",1007,29.75,2.5,0.1,86,100,30.4,86.7,7,4,6,24.8,40
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636713354,"2021-11-12 16:05",1636713000,"2021-11-12 16:00",26.4,79.5,1,"Light rain shower","//cdn.weatherapi.com/weather/64x64/day/353.png",1240,16.1,25.9,47,"NE",1007,29.75,0.9,0.04,87,100,30,86,10,6,6,27.5,44.3
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636714255,"2021-11-12 16:20",1636713000,"2021-11-12 16:00",26.3,79.3,0,"Light rain shower","//cdn.weatherapi.com/weather/64x64/night/353.png",1240,16.1,25.9,44,"NE",1008,29.76,0.9,0.04,88,98,29.9,85.8,10,6,6,28.9,46.4
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636715154,"2021-11-12 16:35",1636711200,"2021-11-12 15:30",26.4,79.5,1,"Light rain shower","//cdn.weatherapi.com/weather/64x64/day/353.png",1240,16.1,25.9,47,"NE",1007,29.75,0.9,0.04,87,100,30,86,10,6,6,27.5,44.3
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636716055,"2021-11-12 16:50",1636715700,"2021-11-12 16:45",26.4,79.5,1,"Light rain shower","//cdn.weatherapi.com/weather/64x64/day/353.png",1240,16.1,25.9,47,"NE",1007,29.75,0.9,0.04,87,100,30,86,10,6,6,27.5,44.3
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636716955,"2021-11-12 17:05",1636716600,"2021-11-12 17:00",26.3,79.3,1,"Light rain shower","//cdn.weatherapi.com/weather/64x64/day/353.png",1240,16.1,25.9,44,"NE",1008,29.76,0.9,0.04,88,98,29.9,85.8,10,6,6,28.9,46.4
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636717855,"2021-11-12 17:20",1636717500,"2021-11-12 17:15",26.3,79.3,1,"Light rain shower","//cdn.weatherapi.com/weather/64x64/day/353.png",1240,16.1,25.9,44,"NE",1008,29.76,0.9,0.04,88,98,29.9,85.8,10,6,6,28.9,46.4
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636718756,"2021-11-12 17:35",1636714800,"2021-11-12 16:30",26.3,79.3,0,"Light rain shower","//cdn.weatherapi.com/weather/64x64/night/353.png",1240,16.1,25.9,44,"NE",1008,29.76,0.9,0.04,88,98,29.9,85.8,10,6,6,28.9,46.4
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636719655,"2021-11-12 17:50",1636719300,"2021-11-12 17:45",26.3,79.3,0,"Light rain shower","//cdn.weatherapi.com/weather/64x64/night/353.png",1240,16.1,25.9,44,"NE",1008,29.76,0.9,0.04,88,98,29.9,85.8,10,6,6,28.9,46.4
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636720554,"2021-11-12 18:05",1636720200,"2021-11-12 18:00",26.2,79.2,0,"Moderate or heavy rain shower","//cdn.weatherapi.com/weather/64x64/night/356.png",1243,15,24.1,40,"NE",1008,29.78,5.2,0.2,89,100,29.8,85.6,7,4,1,28.2,45.4
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636721455,"2021-11-12 18:20",1636720200,"2021-11-12 18:00",26.2,79.2,0,"Moderate or heavy rain shower","//cdn.weatherapi.com/weather/64x64/night/356.png",1243,15,24.1,40,"NE",1008,29.78,5.2,0.2,89,100,29.8,85.6,7,4,1,28.2,45.4
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636722355,"2021-11-12 18:35",1636718400,"2021-11-12 17:30",26.2,79.2,0,"Moderate or heavy rain shower","//cdn.weatherapi.com/weather/64x64/night/356.png",1243,15,24.1,40,"NE",1008,29.78,5.2,0.2,89,100,29.8,85.6,7,4,1,28.2,45.4
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636723254,"2021-11-12 18:50",1636718400,"2021-11-12 17:30",26.2,79.2,0,"Moderate or heavy rain shower","//cdn.weatherapi.com/weather/64x64/night/356.png",1243,15,24.1,40,"NE",1008,29.78,5.2,0.2,89,100,29.8,85.6,7,4,1,28.2,45.4
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636724155,"2021-11-12 19:05",1636723800,"2021-11-12 19:00",26,78.8,0,"Light rain shower","//cdn.weatherapi.com/weather/64x64/night/353.png",1240,14.3,23,36,"NE",1009,29.8,0.7,0.03,89,100,29.4,84.9,10,6,1,19.9,32
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636725056,"2021-11-12 19:20",1636723800,"2021-11-12 19:00",26,78.8,0,"Light rain shower","//cdn.weatherapi.com/weather/64x64/night/353.png",1240,14.3,23,36,"NE",1009,29.8,0.7,0.03,89,100,29.4,84.9,10,6,1,19.9,32
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636725954,"2021-11-12 19:35",1636722000,"2021-11-12 18:30",26,78.8,0,"Light rain shower","//cdn.weatherapi.com/weather/64x64/night/353.png",1240,14.3,23,36,"NE",1009,29.8,0.7,0.03,89,100,29.4,84.9,10,6,1,19.9,32
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636726856,"2021-11-12 19:50",1636726500,"2021-11-12 19:45",26,78.8,0,"Light rain shower","//cdn.weatherapi.com/weather/64x64/night/353.png",1240,14.3,23,36,"NE",1009,29.8,0.7,0.03,89,100,29.4,84.9,10,6,1,19.9,32
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636727755,"2021-11-12 20:05",1636727400,"2021-11-12 20:00",25.8,78.4,0,"Light rain shower","//cdn.weatherapi.com/weather/64x64/night/353.png",1240,14.8,23.8,37,"NE",1010,29.83,0.9,0.04,90,100,29.1,84.4,10,6,1,21.3,34.2
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636728656,"2021-11-12 20:20",1636728300,"2021-11-12 20:15",25.7,78.3,0,"Moderate or heavy rain shower","//cdn.weatherapi.com/weather/64x64/night/356.png",1243,15.9,25.6,35,"NE",1010,29.84,3.1,0.12,91,94,29,84.2,7,4,1,25.9,41.8
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636779701,"2021-11-13 10:31",1636776000,"2021-11-13 09:30",26,78.8,1,"Patchy rain possible","//cdn.weatherapi.com/weather/64x64/day/176.png",1063,13.9,22.3,35,"NE",1012,29.88,0.1,0,87,88,29.1,84.4,10,6,6,18.6,29.9
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636781019,"2021-11-13 10:53",1636780500,"2021-11-13 10:45",26,78.8,1,"Patchy rain possible","//cdn.weatherapi.com/weather/64x64/day/176.png",1063,13.9,22.3,35,"NE",1012,29.88,0.1,0,87,88,29.1,84.4,10,6,6,18.6,29.9
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636781220,"2021-11-13 10:57",1636780500,"2021-11-13 10:45",26,78.8,1,"Patchy rain possible","//cdn.weatherapi.com/weather/64x64/day/176.png",1063,13.9,22.3,35,"NE",1012,29.88,0.1,0,87,88,29.1,84.4,10,6,6,18.6,29.9
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636781400,"2021-11-13 11:00",1636780500,"2021-11-13 10:45",26,78.8,1,"Patchy rain possible","//cdn.weatherapi.com/weather/64x64/day/176.png",1063,13.9,22.3,35,"NE",1012,29.88,0.1,0,87,88,29.1,84.4,10,6,6,18.6,29.9
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636782540,"2021-11-13 11:19",1636782300,"2021-11-13 11:15",26.8,80.2,1,"Patchy rain possible","//cdn.weatherapi.com/weather/64x64/day/176.png",1063,13.9,22.3,41,"NE",1011,29.86,0.1,0,83,97,30.3,86.5,10,6,6,17.9,28.8
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636783441,"2021-11-13 11:34",1636779600,"2021-11-13 10:30",26.8,80.2,1,"Patchy rain possible","//cdn.weatherapi.com/weather/64x64/day/176.png",1063,13.9,22.3,41,"NE",1011,29.86,0.1,0,83,97,30.3,86.5,10,6,6,17.9,28.8
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636784340,"2021-11-13 11:49",1636779600,"2021-11-13 10:30",26.8,80.2,1,"Patchy rain possible","//cdn.weatherapi.com/weather/64x64/day/176.png",1063,13.9,22.3,41,"NE",1011,29.86,0.1,0,83,97,30.3,86.5,10,6,6,17.9,28.8
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636785240,"2021-11-13 12:04",1636784100,"2021-11-13 11:45",26.8,80.2,1,"Patchy rain possible","//cdn.weatherapi.com/weather/64x64/day/176.png",1063,13.9,22.3,41,"NE",1011,29.86,0.1,0,83,97,30.3,86.5,10,6,6,17.9,28.8
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636786140,"2021-11-13 12:19",1636785000,"2021-11-13 12:00",28,82.4,1,"Light rain shower","//cdn.weatherapi.com/weather/64x64/day/353.png",1240,14.3,23,50,"NE",1010,29.83,0.5,0.02,80,74,32.3,90.1,10,6,6,17.4,28.1
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636787040,"2021-11-13 12:34",1636783200,"2021-11-13 11:30",28,82.4,1,"Light rain shower","//cdn.weatherapi.com/weather/64x64/day/353.png",1240,14.3,23,50,"NE",1010,29.83,0.5,0.02,80,74,32.3,90.1,10,6,6,17.4,28.1
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636787940,"2021-11-13 12:49",1636783200,"2021-11-13 11:30",28,82.4,1,"Light rain shower","//cdn.weatherapi.com/weather/64x64/day/353.png",1240,14.3,23,50,"NE",1010,29.83,0.5,0.02,80,74,32.3,90.1,10,6,6,17.4,28.1
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636788841,"2021-11-13 13:04",1636788600,"2021-11-13 13:00",28.3,82.9,1,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/day/116.png",1003,14.5,23.4,57,"ENE",1009,29.79,0,0,78,55,32.7,90.9,10,6,7,16.8,27
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636789740,"2021-11-13 13:19",1636788600,"2021-11-13 13:00",28.2,82.8,1,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/day/116.png",1003,15,24.1,60,"ENE",1008,29.76,0,0,78,51,32.4,90.3,10,6,7,17.2,27.7
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636790640,"2021-11-13 13:34",1636786800,"2021-11-13 12:30",28.3,82.9,1,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/day/116.png",1003,14.5,23.4,57,"ENE",1009,29.79,0,0,78,55,32.7,90.9,10,6,7,16.8,27
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636791540,"2021-11-13 13:49",1636791300,"2021-11-13 13:45",28.3,82.9,1,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/day/116.png",1003,14.5,23.4,57,"ENE",1009,29.79,0,0,78,55,32.7,90.9,10,6,7,16.8,27
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636792441,"2021-11-13 14:04",1636792200,"2021-11-13 14:00",28.2,82.8,1,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/day/116.png",1003,15,24.1,60,"ENE",1008,29.76,0,0,78,51,32.4,90.3,10,6,7,17.2,27.7
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636793342,"2021-11-13 14:19",1636793100,"2021-11-13 14:15",28.2,82.8,1,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/day/116.png",1003,15,24.1,60,"ENE",1008,29.76,0,0,78,51,32.4,90.3,10,6,7,17.2,27.7
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636794241,"2021-11-13 14:34",1636790400,"2021-11-13 13:30",28.2,82.8,1,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/day/116.png",1003,15,24.1,60,"ENE",1008,29.76,0,0,78,51,32.4,90.3,10,6,7,17.2,27.7
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636795141,"2021-11-13 14:49",1636794900,"2021-11-13 14:45",28.2,82.8,1,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/day/116.png",1003,15,24.1,60,"ENE",1008,29.76,0,0,78,51,32.4,90.3,10,6,7,17.2,27.7
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636796041,"2021-11-13 15:04",1636795800,"2021-11-13 15:00",28,82.4,1,"Patchy rain possible","//cdn.weatherapi.com/weather/64x64/day/176.png",1063,15,24.1,65,"ENE",1007,29.75,0.1,0,79,64,32.1,89.8,10,6,6,18.1,29.2
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636796940,"2021-11-13 15:19",1636795800,"2021-11-13 15:00",28,82.4,1,"Patchy rain possible","//cdn.weatherapi.com/weather/64x64/day/176.png",1063,15,24.1,65,"ENE",1007,29.75,0.1,0,79,64,32.1,89.8,10,6,6,18.1,29.2
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636797845,"2021-11-13 15:34",1636794000,"2021-11-13 14:30",28,82.4,1,"Patchy rain possible","//cdn.weatherapi.com/weather/64x64/day/176.png",1063,15,24.1,65,"ENE",1007,29.75,0.1,0,79,64,32.1,89.8,10,6,6,18.1,29.2
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636798743,"2021-11-13 15:49",1636798500,"2021-11-13 15:45",28,82.4,1,"Patchy rain possible","//cdn.weatherapi.com/weather/64x64/day/176.png",1063,15,24.1,65,"ENE",1007,29.75,0.1,0,79,64,32.1,89.8,10,6,6,18.1,29.2
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636799641,"2021-11-13 16:04",1636799400,"2021-11-13 16:00",27.7,81.9,1,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/day/116.png",1003,14.5,23.4,64,"ENE",1007,29.75,0,0,80,56,31.7,89.1,10,6,7,18.3,29.5
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636800540,"2021-11-13 16:19",1636800300,"2021-11-13 16:15",27.7,81.9,1,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/day/116.png",1003,14.5,23.4,64,"ENE",1007,29.75,0,0,80,56,31.7,89.1,10,6,7,18.3,29.5
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636801440,"2021-11-13 16:34",1636797600,"2021-11-13 15:30",27.7,81.9,1,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/day/116.png",1003,14.5,23.4,64,"ENE",1007,29.75,0,0,80,56,31.7,89.1,10,6,7,18.3,29.5
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636802341,"2021-11-13 16:49",1636802100,"2021-11-13 16:45",27.7,81.9,1,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/day/116.png",1003,14.5,23.4,64,"ENE",1007,29.75,0,0,80,56,31.7,89.1,10,6,7,18.3,29.5
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636803241,"2021-11-13 17:04",1636803000,"2021-11-13 17:00",27.5,81.5,1,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/day/116.png",1003,13.2,21.2,62,"ENE",1008,29.76,0,0,83,50,31.7,89.1,10,6,7,16.8,27
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636804140,"2021-11-13 17:19",1636803900,"2021-11-13 17:15",27.5,81.5,1,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/day/116.png",1003,13.2,21.2,62,"ENE",1008,29.76,0,0,83,50,31.7,89.1,10,6,7,16.8,27
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636805040,"2021-11-13 17:34",1636801200,"2021-11-13 16:30",26.7,80.1,0,"Patchy rain possible","//cdn.weatherapi.com/weather/64x64/night/176.png",1063,11,17.6,57,"ENE",1009,29.8,0.7,0.03,88,81,30.6,87.1,9,5,1,15.7,25.2
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636805940,"2021-11-13 17:49",1636805700,"2021-11-13 17:45",27.5,81.5,0,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/night/116.png",1003,13.2,21.2,62,"ENE",1008,29.76,0,0,83,50,31.7,89.1,10,6,7,16.8,27
"Vizag","Andhra Pradesh","India",17.7,83.3,"Asia/Kolkata",1636806841,"2021-11-13 18:04",1636805700,"2021-11-13 17:45",27.5,81.5,0,"Partly cloudy","//cdn.weatherapi.com/weather/64x64/night/116.png",1003,13.2,21.2,62,"ENE",1008,29.76,0,0,83,50,31.7,89.1,10,6,7,16.8,27
